tool		SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Sat Jul 12 05:34:07 PM IST 2025	SPF Sat Jul 12 05:34:07 PM IST 2025	SPF Sat Jul 12 05:34:07 PM IST 2025	SPF Sat Jul 12 05:34:07 PM IST 2025
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
../sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)	status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/StringCompare03.yml	false	unknown	1.878102	0.916836375999992	116.391936	unknown	1.947874	0.9430992460002017	124.063744
jbmc-regression/StringCompare04.yml	false	unknown	1.918873	0.9296068109997577	116.916224	unknown	1.931434	0.9254657259998567	116.985856
jbmc-regression/StringCompare05.yml	false	false	2.020939	0.9668051280004875	126.058496	false	1.901361	0.9312050349999481	118.136832
jbmc-regression/StringConcatenation01.yml	true	false	2.006593	0.9635522789994866	121.004032	false	2.017919	0.9585230729999239	119.013376
jbmc-regression/StringConcatenation02.yml	false	false	1.993013	0.9494955999998638	121.749504	false	2.002494	0.9768086140002197	127.823872
jbmc-regression/StringConcatenation03.yml	false	false	2.041351	0.9759940740004822	121.602048	false	2.091298	1.006819928999903	128.004096
jbmc-regression/StringConcatenation04.yml	false	false	2.042834	0.9560748080002668	121.028608	false	2.054242	0.9841932460003591	128.376832
jbmc-regression/StringConstructors01.yml	true	true	1.981547	0.9409591539997564	115.859456	true	2.006613	0.96966110700032	115.671040
jbmc-regression/StringConstructors02.yml	false	false	2.022395	0.9751536110006782	119.468032	false	2.059769	0.9879340159995991	119.320576
jbmc-regression/StringConstructors03.yml	false	false	2.019086	0.9747919390001698	120.541184	false	2.023669	0.9731608480005889	118.980608
jbmc-regression/StringConstructors04.yml	false	false	1.960739	0.9375094530005299	121.282560	false	1.997198	0.9687810220002575	118.849536
jbmc-regression/StringConstructors05.yml	false	false	2.018504	0.9551401859998805	122.204160	false	2.00343	0.9701859759998115	120.520704
jbmc-regression/StringContains01.yml	false	false	1.927474	0.937267817999782	120.594432	false	1.946264	0.9407834450003065	118.243328
jbmc-regression/StringContains02.yml	false	false	1.965006	0.938799083000049	120.262656	false	2.059913	0.9838815920002162	129.355776
jbmc-regression/StringIndexMethods01.yml	true	true	1.96182	0.9167680969994763	114.958336	true	2.052195	0.9692515769993406	114.487296
jbmc-regression/StringIndexMethods02.yml	false	false	2.04845	0.9919051070000933	170.033152	false	2.092504	1.0284791149997545	176.885760
jbmc-regression/StringIndexMethods03.yml	false	false	1.993816	0.9858428040006402	169.431040	false	2.063751	1.014419584999814	178.335744
jbmc-regression/StringIndexMethods04.yml	false	false	2.113318	1.0304399639999247	170.577920	false	2.104527	1.0047756399999344	180.514816
jbmc-regression/StringIndexMethods05.yml	false	false	2.086207	0.9959419739998339	169.316352	false	2.125457	1.0231457529998806	177.299456
jbmc-regression/StringMiscellaneous01.yml	true	true	2.032732	0.9511436250004408	116.293632	true	1.975351	0.9618192720008665	115.814400
jbmc-regression/StringMiscellaneous02.yml	false	false	2.122885	1.0223533750004208	169.361408	false	2.034386	1.0152231350002694	176.250880
jbmc-regression/StringMiscellaneous03.yml	false	false	2.122678	1.0356734570004846	171.130880	false	2.108532	1.0354023910003889	177.696768
jbmc-regression/StringMiscellaneous04.yml	true	true	2.009431	0.9583227340008307	114.446336	true	2.020649	0.9386253769998802	115.003392
jbmc-regression/StringStartEnd01.yml	true	true	2.020328	0.9629538919998595	115.486720	true	1.884338	0.9461583149995931	114.278400
jbmc-regression/StringStartEnd02.yml	false	false	2.010556	0.9569324040003266	121.163776	false	2.097523	0.9946514809998916	128.913408
jbmc-regression/StringStartEnd03.yml	false	false	2.036565	0.9648539820000224	121.233408	false	2.02615	0.9686453129997972	128.909312
jbmc-regression/StringValueOf01.yml	true	true	1.962194	0.9374715909998486	115.748864	true	2.021042	0.9780157679997501	115.814400
jbmc-regression/StringValueOf02.yml	false	false	2.034029	0.9607500479996816	116.068352	false	1.972855	0.9515506269999605	119.349248
jbmc-regression/StringValueOf03.yml	false	false	1.965286	0.9486189180006477	117.415936	false	1.99985	0.9735380860001897	118.525952
jbmc-regression/StringValueOf04.yml	false	false	2.017001	0.9566290820002905	120.737792	false	1.993615	0.986880831000235	118.444032
jbmc-regression/StringValueOf05.yml	false	false	2.110046	1.0508599740005593	172.773376	false	2.170866	1.0523183180002889	178.253824
jbmc-regression/StringValueOf06.yml	false	false	1.975154	0.9475691900006495	120.913920	false	1.982788	0.9613290389997928	118.697984
jbmc-regression/StringValueOf07.yml	false	unknown	1.959655	0.9318763379997108	116.727808	unknown	1.955553	0.9464409820002402	116.731904
jbmc-regression/StringValueOf08.yml	false	unknown	1.952369	0.9392917309996847	121.085952	unknown	2.01115	0.9817950709993966	118.087680
jbmc-regression/StringValueOf09.yml	false	unknown	2.013945	0.9696736839996447	120.160256	unknown	2.034472	0.9753587310005969	117.977088
jbmc-regression/StringValueOf10.yml	false	false	1.95845	0.9411987249995946	120.176640	false	1.985654	0.9546846929997628	118.579200
jbmc-regression/SubString01.yml	true	true	1.923081	0.9226253540000471	114.188288	true	1.969344	0.9389592419993278	116.736000
jbmc-regression/SubString02.yml	false	false	1.955179	0.944074584000191	121.204736	false	1.966761	0.9547482629996011	129.417216
jbmc-regression/SubString03.yml	false	false	2.063093	0.9897147900001073	121.184256	false	1.938606	0.9480316500003028	118.394880
jbmc-regression/TokenTest01.yml	true	true	1.997898	0.9318428149999818	122.863616	true	2.030665	0.9538376500004233	115.679232
jbmc-regression/TokenTest02.yml	false	unknown	1.897068	0.9242071459993895	116.695040	unknown	1.994228	0.9522775810000894	124.620800
jbmc-regression/Validate01.yml	true	true	1.989423	0.9252130909999323	114.929664	true	1.989198	0.9544342059998598	113.201152
jbmc-regression/Validate02.yml	false	unknown	1.947154	0.9211365500004831	116.707328	unknown	1.822914	0.9261946980004723	124.145664
jbmc-regression/aastore_aaload1.yml	true	true	183.527352	183.26533456000016	208.306176	true	196.076343	196.23612696500004	215.105536
jbmc-regression/array1.yml	true	true	2.198198	1.0467286539997076	178.810880	true	2.347305	1.102589762000207	188.112896
jbmc-regression/array2.yml	true	true	2.023695	0.9757823870004358	168.513536	true	2.132131	1.030288835000647	176.934912
jbmc-regression/arraylength1.yml	true	true	2.04942	0.9876293110000915	169.246720	true	2.135652	1.0496896959994046	177.152000
jbmc-regression/arrayread1.yml	true	true	2.165427	1.0379663610001444	173.137920	true	2.186571	1.0626823579996199	181.985280
jbmc-regression/assert1.yml	true	true	2.052317	0.9916660179997052	172.216320	true	2.043663	1.0082250800005568	176.599040
jbmc-regression/assert2.yml	false	false	2.131477	1.016026442999646	172.281856	false	2.16613	1.054024680999646	177.557504
jbmc-regression/assert3.yml	false	false	2.062594	1.0079088760003287	171.683840	false	2.165698	1.033722597000633	180.457472
jbmc-regression/assert4.yml	false	false	2.083211	0.9877148919995307	169.185280	false	2.190559	1.0969986970003447	177.373184
jbmc-regression/assert5.yml	true	true	2.005471	0.9722932739996395	169.066496	true	2.172139	1.0426705350000702	175.325184
jbmc-regression/assert6.yml	true	true	2.037382	0.9801436970001305	167.636992	true	2.158446	1.0504726139997729	180.477952
jbmc-regression/astore_aload1.yml	true	true	2.059823	0.9742547349997039	114.651136	true	2.069654	1.0095804080001471	116.068352
jbmc-regression/athrow1.yml	false	false	1.871331	0.8944100280004932	115.118080	false	1.92059	0.9397619639994446	114.966528
jbmc-regression/basic1.yml	true	true	1.977671	0.9200701159998061	115.118080	true	2.048434	0.9720520809996742	116.736000
jbmc-regression/bitwise1.yml	true	unknown	2.107306	1.0114670700004353	166.703104	unknown	2.047657	1.0112379239999427	171.626496
jbmc-regression/boolean1.yml	true	true	2.035365	0.9782703620003304	169.320448	true	2.131766	1.020132243000262	179.646464
jbmc-regression/boolean2.yml	true	true	2.098762	1.0095763520002947	169.418752	true	2.151993	1.0456023690003349	178.905088
jbmc-regression/bug-test-gen-095.yml	false	false	2.030522	0.9734279750000496	120.152064	false	2.087047	0.9993325189998359	128.335872
jbmc-regression/bug-test-gen-119-2.yml	true	true	1.933	0.9357749280006828	114.663424	true	2.051619	0.9660932360002334	114.851840
jbmc-regression/bug-test-gen-119.yml	true	false	2.100779	1.008064018999903	172.531712	false	2.170179	1.0607959580001989	179.154944
jbmc-regression/calc.yml	true	true	47.69473	46.793665131000125	191.111168	true	51.461249	50.522185565000655	195.969024
jbmc-regression/cast1.yml	true	unknown	1.988226	0.9755242900000667	168.095744	unknown	2.066487	1.0422508769997876	177.545216
jbmc-regression/catch1.yml	true	true	1.853651	0.9077534759999253	114.081792	true	1.883119	0.9143223879991638	114.868224
jbmc-regression/char1.yml	true	true	2.089551	1.012925813000038	174.231552	true	2.128633	1.0383282820002933	176.529408
jbmc-regression/charArray.yml	true	unknown	2.07589	0.9959331700001712	173.264896	unknown	2.194917	1.0879181860000244	177.623040
jbmc-regression/classtest1.yml	true	true	1.883465	0.8998336519998702	115.953664	true	1.922943	0.9437321719997271	120.975360
jbmc-regression/const1.yml	true	true	1.853774	0.8795687540005019	117.276672	true	1.947957	0.9382088119991749	116.772864
jbmc-regression/constructor1.yml	true	true	1.85948	0.9060703800005285	122.023936	true	1.929162	0.9253569040001821	114.118656
