tool		SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 10:36:53 AM IST 2025	SPF Mon Jun 30 10:36:53 AM IST 2025	SPF Mon Jun 30 10:36:53 AM IST 2025	SPF Mon Jun 30 10:36:53 AM IST 2025
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)	status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/swap1.yml	true	true	1.880377	0.8958634700002222	115.671040	true	1.87084	0.9002117929994711	115.568640
jbmc-regression/synchronized.yml	true	true	1.879167	0.9159173899997768	115.159040	true	1.931807	0.9207694410015392	113.967104
jbmc-regression/tableswitch1.yml	true	true	2.184372	1.0300248769999598	173.932544	true	2.226976	1.056693020998864	174.772224
jbmc-regression/uninitialised1.yml	true	true	1.875889	0.8910037610003201	114.569216	true	1.909119	0.9108870649997698	115.068928
jbmc-regression/virtual1.yml	true	true	1.926546	0.9135942160000923	114.634752	true	1.936948	0.9267135970003437	114.495488
jbmc-regression/virtual2.yml	false	false	1.895106	0.9135690289995182	115.224576	false	1.903744	0.9078997029992024	115.564544
jbmc-regression/virtual4.yml	true	true	1.969074	0.9348402350005927	114.425856	true	1.880735	0.9060661500006972	114.999296
jbmc-regression/virtual_function_unwinding.yml	true	true	1.867966	0.8990213600000061	117.096448	true	1.964348	0.9181497730005503	115.748864
jpf-regression/ExDarko_false.yml	false	false	2.235185	1.0517807670003094	176.050176	false	2.114616	1.0342315179987054	161.808384
jpf-regression/ExDarko_true.yml	true	true	2.147309	1.0476325400004498	172.752896	true	2.263212	1.0527447539989225	176.943104
jpf-regression/ExException_false.yml	false	false	2.092518	1.0152717090004444	170.094592	false	2.206162	1.0600900070003263	172.376064
jpf-regression/ExException_true.yml	true	true	1.969471	0.9706007600007069	169.603072	true	2.198224	1.0611484159999236	172.118016
jpf-regression/ExGenSymExe_false.yml	false	false	1.904522	0.9059939460003079	115.642368	false	1.894427	0.9179769059992395	117.608448
jpf-regression/ExGenSymExe_true.yml	true	true	1.917419	0.9205365750003693	115.331072	true	1.937009	0.9277548739992199	117.170176
jpf-regression/ExLazy_false.yml	false	false	2.077228	0.988675775000047	168.505344	false	2.168629	1.0387409350005328	176.238592
jpf-regression/ExLazy_true.yml	true	true	2.011166	0.9911085559997446	169.074688	true	2.041121	0.998019923999891	175.857664
jpf-regression/ExMIT_false.yml	false	false	2.07296	0.9912322290001612	168.034304	false	2.118989	1.0256246919998375	165.634048
jpf-regression/ExMIT_true.yml	true	true	2.059736	1.0036402719997568	168.652800	true	2.096144	0.9986328920003871	173.555712
jpf-regression/ExSymExe10_false.yml	false	false	2.173905	1.0370226499999262	175.263744	false	2.163564	1.0329255319993536	176.975872
jpf-regression/ExSymExe10_true.yml	true	true	2.101329	1.011434447999818	167.796736	true	2.21324	1.0425002350002615	172.032000
jpf-regression/ExSymExe11_false.yml	false	false	1.92818	0.9212359249995643	116.178944	false	1.981138	0.922449843999857	115.777536
jpf-regression/ExSymExe11_true.yml	true	true	2.122056	0.998537574000693	169.635840	true	2.172463	1.0119876450007723	172.056576
jpf-regression/ExSymExe12_false.yml	false	false	2.100195	1.006409376999727	168.542208	false	2.203992	1.0562198770003306	173.604864
jpf-regression/ExSymExe12_true.yml	true	true	2.142151	1.0351304389996585	175.054848	true	2.148216	1.0246944449991133	175.898624
jpf-regression/ExSymExe13_false.yml	false	false	2.147633	1.0397716870002114	172.916736	false	2.22543	1.0540671519993339	173.973504
jpf-regression/ExSymExe13_true.yml	true	true	2.177851	1.0291588119998778	169.422848	true	2.00588	0.9956787129995064	161.353728
jpf-regression/ExSymExe14_false.yml	false	false	2.132555	1.0134230710000338	170.418176	false	2.142203	1.038532362999831	173.105152
jpf-regression/ExSymExe14_true.yml	true	true	2.189237	1.0292881959994702	169.291776	true	2.058051	1.0046398080012295	160.444416
jpf-regression/ExSymExe15_false.yml	false	false	2.15984	1.0111330299996553	169.431040	false	2.221505	1.0468221949995495	175.865856
jpf-regression/ExSymExe15_true.yml	true	true	2.10866	0.9996194349996586	167.596032	true	2.103912	1.0213946490002854	171.966464
jpf-regression/ExSymExe16_false.yml	false	false	1.922766	0.9347037469997304	114.528256	false	1.979529	0.9351090969994402	114.466816
jpf-regression/ExSymExe16_true.yml	true	true	1.938687	0.9364993350000077	114.667520	true	1.996527	0.9507664660013688	114.057216
jpf-regression/ExSymExe17_false.yml	false	false	1.883449	0.9047705670000141	114.323456	false	2.004037	0.9441537839993543	115.634176
jpf-regression/ExSymExe17_true.yml	true	true	1.927143	0.9160357729997486	116.178944	true	2.00284	0.9487107620007009	114.888704
jpf-regression/ExSymExe18_false.yml	false	false	2.088381	0.9811559869995108	166.772736	false	2.092574	1.01803740700052	171.450368
jpf-regression/ExSymExe18_true.yml	true	true	1.901914	0.8995734910004103	114.434048	true	1.902627	0.9138128769991454	115.265536
jpf-regression/ExSymExe19_false.yml	false	false	2.086097	1.0063819749993854	170.041344	false	2.2087	1.043228074999206	172.908544
jpf-regression/ExSymExe19_true.yml	true	true	2.068968	0.9882868120002968	169.316352	true	2.142627	1.0300678639996477	171.798528
jpf-regression/ExSymExe1_false.yml	false	false	2.144612	1.00918003499919	169.975808	false	2.203752	1.0463073219998478	173.559808
jpf-regression/ExSymExe1_true.yml	true	true	2.005	0.955891765999695	114.782208	true	1.931652	0.9368894300005195	114.823168
jpf-regression/ExSymExe20_false.yml	false	false	2.143762	1.0204801460004091	171.012096	false	2.178136	1.0472153179998713	174.059520
jpf-regression/ExSymExe20_true.yml	true	true	1.8817	0.9027286040000035	113.618944	true	1.964912	0.9239604360009253	117.166080
jpf-regression/ExSymExe21_false.yml	false	false	2.143609	1.0457445669999288	172.199936	false	2.173432	1.0248363110003993	172.990464
jpf-regression/ExSymExe21_true.yml	true	true	1.910147	0.9200474329991266	114.229248	true	1.967117	0.931808302000718	114.827264
jpf-regression/ExSymExe25_false.yml	false	false	2.11983	1.0236158529996828	169.254912	false	2.133978	1.0337896450000699	173.715456
jpf-regression/ExSymExe25_true.yml	true	true	1.959697	0.9272845089999464	117.211136	true	1.954008	0.9263018300007388	114.933760
jpf-regression/ExSymExe26_false.yml	false	false	2.153036	1.0448407019994193	174.837760	false	2.171393	1.0405531720007275	173.625344
jpf-regression/ExSymExe26_true.yml	true	true	1.934973	0.9138303119998454	114.745344	true	1.979206	0.9464407340001344	114.900992
jpf-regression/ExSymExe27_false.yml	false	false	2.145543	1.0263374790001762	174.518272	false	2.149207	1.054991938999592	172.802048
jpf-regression/ExSymExe27_true.yml	true	true	1.971505	0.9446969030004766	118.394880	true	1.895354	0.9089626839995617	113.938432
jpf-regression/ExSymExe28_false.yml	false	false	2.114831	0.9941781580000679	173.924352	false	2.179291	1.0340318119997391	173.723648
jpf-regression/ExSymExe28_true.yml	true	true	1.908386	0.8997233440004493	114.724864	true	1.939676	0.9149752419998549	114.909184
jpf-regression/ExSymExe29_false.yml	false	false	2.01955	0.9984918469999684	170.598400	false	2.087295	1.0198842459994921	176.726016
jpf-regression/ExSymExe29_true.yml	true	true	1.899014	0.9071161430001666	114.941952	true	1.986453	0.947551551998913	118.550528
jpf-regression/ExSymExe2_false.yml	false	false	2.187921	1.0378688569999213	173.322240	false	2.129198	1.0351381029995537	162.373632
jpf-regression/ExSymExe2_true.yml	true	true	1.871788	0.8974566260003485	114.266112	true	1.923217	0.9030490219993226	115.044352
jpf-regression/ExSymExe3_false.yml	false	false	2.088998	1.0012425670001903	170.524672	false	2.119631	1.0243421270006365	173.432832
jpf-regression/ExSymExe3_true.yml	true	true	1.92501	0.9180358860003253	115.073024	true	1.945743	0.9102296769997338	115.568640
jpf-regression/ExSymExe4_false.yml	false	false	2.19688	1.0602821279999262	172.638208	false	2.090939	1.0090329770009703	161.366016
jpf-regression/ExSymExe4_true.yml	true	true	1.894908	0.9215525420004269	114.651136	true	1.943511	0.9078039149990218	114.905088
jpf-regression/ExSymExe5_false.yml	false	false	2.135728	1.0238226129995383	170.688512	false	2.166788	1.021727939001721	176.377856
jpf-regression/ExSymExe5_true.yml	true	true	1.982298	0.9299342880003678	117.424128	true	1.946843	0.9207051069988665	114.655232
jpf-regression/ExSymExe6_false.yml	false	false	2.106095	0.9989145949994054	168.321024	false	2.146734	1.0305717660012306	173.826048
jpf-regression/ExSymExe6_true.yml	true	true	1.925556	0.9179903309996007	114.352128	true	1.968646	0.9391418850009359	114.974720
jpf-regression/ExSymExe7_false.yml	false	false	2.17364	1.046255841999482	172.732416	false	2.199375	1.0578336669987038	173.830144
jpf-regression/ExSymExe7_true.yml	true	true	2.047656	1.0056110599998647	173.817856	true	2.185103	1.0485120169996662	172.703744
jpf-regression/ExSymExe8_false.yml	false	false	2.173605	1.0495414819997677	172.388352	false	2.215483	1.067743416999292	176.611328
jpf-regression/ExSymExe8_true.yml	true	true	1.932942	0.9234208580000995	115.060736	true	1.945596	0.9223743499987904	114.597888
jpf-regression/ExSymExe9_false.yml	false	false	1.890958	0.9172736189993884	114.532352	false	1.932528	0.9229232670004421	116.039680
jpf-regression/ExSymExe9_true.yml	true	true	1.919264	0.9190973900003883	115.253248	true	1.932598	0.9141514760012797	114.909184
jpf-regression/ExSymExeArrays_false.yml	false	false	1.927317	0.9322702549998212	115.015680	false	1.982039	0.9297467579999648	115.298304
jpf-regression/ExSymExeArrays_true.yml	true	true	1.916435	0.932219119000365	115.138560	true	1.934628	0.9270526979998976	115.531776
jpf-regression/ExSymExeBool_false.yml	false	false	1.903059	0.9072399859996949	114.790400	false	1.93511	0.9316737069984811	115.638272
jpf-regression/ExSymExeBool_true.yml	true	true	1.923817	0.9248485809994236	114.118656	true	1.91488	0.915710642000704	115.441664
jpf-regression/ExSymExeComplexMath_false.yml	false	false	2.050129	0.9559406589996797	115.298304	false	1.963584	0.9520028619990626	115.138560
jpf-regression/ExSymExeComplexMath_true.yml	true	true	2.027206	0.9689284649994079	114.900992	true	2.002384	0.9536878850012727	115.392512
jpf-regression/ExSymExeD2I_false.yml	false	false	1.983287	0.9403068089995941	122.138624	false	1.887633	0.9235517640008766	115.249152
jpf-regression/ExSymExeD2I_true.yml	true	true	2.085372	1.0010841690000234	166.973440	true	2.130688	1.014539108999088	169.209856
jpf-regression/ExSymExeD2L_false.yml	false	unknown	2.171768	1.029761900000267	167.616512	false	2.246535	1.0496739520003757	178.728960
jpf-regression/ExSymExeD2L_true.yml	true	true	2.153983	1.036245854000299	171.327488	true	2.121201	1.0209053059988946	170.901504
jpf-regression/ExSymExeF2I_false.yml	false	false	1.907716	0.9272084149997681	115.064832	false	1.902191	0.9029832689993782	115.326976
jpf-regression/ExSymExeF2I_true.yml	true	true	2.103864	1.0113531650004006	167.260160	true	2.020346	0.9704981310005678	160.067584
jpf-regression/ExSymExeF2L_false.yml	false	true	2.056224	0.9893218650004201	167.714816	true	2.055415	0.9847481409997272	168.980480
jpf-regression/ExSymExeF2L_true.yml	true	true	2.067232	0.9966055580007378	166.350848	true	2.136659	1.0168105499997182	174.755840
jpf-regression/ExSymExeFNEG_false.yml	false	true	2.043794	0.9829527870006132	167.354368	true	2.234935	1.0483583059994999	175.341568
jpf-regression/ExSymExeFNEG_true.yml	true	true	2.077999	0.9807298830000946	166.473728	true	2.143093	1.0109843139998702	169.103360
jpf-regression/ExSymExeGetStatic_false.yml	false	false	1.884182	0.9148580709997987	115.359744	false	1.968079	0.9345812999999907	122.826752
jpf-regression/ExSymExeGetStatic_true.yml	true	true	1.976546	0.943055796000408	121.180160	true	1.89027	0.9043939130006038	114.700288
jpf-regression/ExSymExeI2D_false.yml	false	unknown	2.074497	1.0035598299991761	169.095168	false	2.188306	1.0422610079986043	178.225152
jpf-regression/ExSymExeI2D_true.yml	true	unknown	2.073224	1.0038183070000741	168.218624	unknown	2.136309	1.0195897200010222	172.896256
jpf-regression/ExSymExeI2F_false.yml	false	false	1.987822	0.9515884359998381	115.159040	false	1.914071	0.90365169100005	115.920896
jpf-regression/ExSymExeI2F_true.yml	true	true	2.142396	1.0419927980001376	171.057152	true	2.171537	1.0496760259993607	172.601344
jpf-regression/ExSymExeLCMP_false.yml	false	false	2.16433	1.028034160000061	169.701376	false	2.207467	1.053066991000378	173.355008
jpf-regression/ExSymExeLCMP_true.yml	true	true	2.061075	0.9771378249997724	167.792640	true	2.231249	1.049692837999828	169.664512
jpf-regression/ExSymExeLongBytecodes_false.yml	false	false	2.145753	1.0261767060001148	168.763392	false	2.164152	1.0404455690004397	173.330432
jpf-regression/ExSymExeLongBytecodes_true.yml	true	true	2.22324	1.0563793230003284	171.765760	true	2.285552	1.055274141001064	174.096384
jpf-regression/ExSymExeResearch_false.yml	false	false	2.174925	1.022983629999544	170.266624	false	2.090113	1.0283262339999055	173.555712
jpf-regression/ExSymExeResearch_true.yml	true	true	2.175221	1.0525392580002517	171.806720	true	2.232342	1.071965271999943	176.128000
jpf-regression/ExSymExeSimple_false.yml	false	false	2.181944	1.0358255319997625	170.164224	false	2.228654	1.061673411000811	173.588480
jpf-regression/ExSymExeSimple_true.yml	true	true	2.116818	1.028815764000683	171.442176	true	2.066819	0.9858005179994507	160.890880
jpf-regression/ExSymExeSuzette_false.yml	false	false	2.140658	1.0329821060004178	172.023808	false	2.214331	1.0436881139994512	172.937216
jpf-regression/ExSymExeSuzette_true.yml	true	true	2.144931	1.011617514000136	173.355008	true	2.164595	1.0504144210008235	176.181248
jpf-regression/ExSymExeSwitch_false.yml	false	false	2.166609	1.0422056900006282	171.266048	false	2.226923	1.0599442630009435	176.193536
jpf-regression/ExSymExeSwitch_true.yml	true	true	2.118669	1.0031901820002531	169.558016	true	2.101572	1.03155450200029	172.892160
jpf-regression/ExSymExeTestAssignments_false.yml	false	false	2.104006	1.0100955520001662	171.888640	false	2.21544	1.0439855370004807	172.953600
jpf-regression/ExSymExeTestAssignments_true.yml	true	true	2.115832	1.0158985009993557	168.714240	true	2.147339	1.0471060010004294	172.367872
jpf-regression/ExSymExeTestClassFields_false.yml	false	false	2.006572	0.9904028749997451	172.572672	false	2.148349	1.0237813179992372	173.105152
jpf-regression/ExSymExeTestClassFields_true.yml	true	true	2.029323	0.9798594710000543	172.175360	true	2.151386	1.0032577980000497	170.033152
jpf-regression/ExSymExe_false.yml	false	false	2.081954	0.9742193990005035	115.625984	false	2.096501	0.984261311001319	115.892224
jpf-regression/ExSymExe_true.yml	true	true	2.073519	0.9577412460002961	115.417088	true	2.127037	0.9617927150011383	115.216384
jpf-regression/TestLazy_false.yml	false	false	2.109365	1.0237340160001622	174.133248	false	2.14375	1.045587742999487	173.248512
jpf-regression/TestLazy_true.yml	true	true	2.066703	0.9901880190000156	167.903232	true	2.054551	1.0116225490000943	173.424640
java-ranger-regression/LoopCharAt.yml	false	true	2.918369	1.3024851539994415	215.277568	true	2.545784	1.216888877999736	177.303552
java-ranger-regression/TCAS_prop1.yml	false	false	2.960005	1.3124653149998267	206.118912	false	2.757194	1.2874426519992994	187.969536
java-ranger-regression/TCAS_prop2.yml	true	true	5.357398	2.3362133680002444	250.335232	true	4.265661	2.118558115000269	226.336768
java-ranger-regression/TCAS_prop3.yml	true	true	5.354652	2.3020073050001884	248.102912	true	4.368026	2.1420698599995376	228.839424
java-ranger-regression/apachecli_eqchk.yml	true	true	30.973823	12.87047990100018	563.765248	true	28.570063	12.362769674000447	542.679040
java-ranger-regression/schedule_eqchk.yml	true	true	7.087519	2.5983822569996846	314.552320	true	6.05561	2.4138165380009013	302.141440
java-ranger-regression/WBS/WBS_prop1.yml	false	false	2.352946	1.0876417009994839	173.875200	false	2.295585	1.0605124969988537	179.183616
java-ranger-regression/WBS/WBS_prop2.yml	true	true	5.302299	2.2172535050003717	236.490752	true	4.21199	1.952953215000889	220.131328
java-ranger-regression/WBS/WBS_prop3.yml	false	false	2.282347	1.0786415800002942	173.395968	false	2.250536	1.0481035960001464	175.206400
java-ranger-regression/WBS/WBS_prop4.yml	false	false	5.174507	2.2776443960001416	234.250240	false	4.239089	2.02121964700018	228.675584
java-ranger-regression/alarm/Alarm_prop1.yml	true	true	3.086905	1.2654646310002136	181.927936	true	3.114088	1.2862448989999393	187.564032
java-ranger-regression/alarm/Alarm_prop10.yml	true	true	3.126993	1.2976318270002594	183.484416	true	3.157762	1.301832225999533	187.899904
java-ranger-regression/alarm/Alarm_prop2.yml	true	true	3.143812	1.3006264770001508	183.099392	true	3.170444	1.2781549810006254	186.642432
java-ranger-regression/alarm/Alarm_prop3.yml	true	true	3.108043	1.2979143490001661	183.312384	true	3.08636	1.2730065380001179	181.067776
java-ranger-regression/alarm/Alarm_prop4.yml	true	true	3.127564	1.29240028500044	183.103488	true	3.147336	1.280410961000598	187.928576
java-ranger-regression/alarm/Alarm_prop5.yml	true	true	3.105479	1.2902178670001376	180.678656	true	3.224254	1.310706434000167	186.814464
java-ranger-regression/alarm/Alarm_prop6.yml	true	true	3.108407	1.2989398439995057	182.411264	true	3.142235	1.2997468169996864	187.043840
java-ranger-regression/alarm/Alarm_prop8.yml	true	true	3.057313	1.2551008259997616	183.599104	true	3.147396	1.2932427439991443	184.553472
java-ranger-regression/alarm/Alarm_prop9.yml	true	true	3.055378	1.2710402920001798	182.423552	true	3.146492	1.3039429820000805	185.122816
java-ranger-regression/infusion/Infusion_prop1.yml	true	true	2.717016	1.1826298420000967	180.387840	true	2.944646	1.2164268559990887	186.204160
java-ranger-regression/infusion/Infusion_prop10.yml	true	true	2.758845	1.2008494900001097	180.903936	true	2.775962	1.19388613800038	184.877056
java-ranger-regression/infusion/Infusion_prop11.yml	true	true	2.754718	1.1892042179997588	181.444608	true	2.768988	1.1794136759999674	183.078912
java-ranger-regression/infusion/Infusion_prop12.yml	true	true	2.757675	1.1900355560001117	180.604928	true	2.746501	1.1959304989995871	182.886400
java-ranger-regression/infusion/Infusion_prop13.yml	true	true	2.697479	1.182138225000017	181.350400	true	2.780595	1.19520145199931	184.791040
java-ranger-regression/infusion/Infusion_prop2.yml	true	true	2.702346	1.1806770980001602	182.304768	true	2.859051	1.2093177599999763	186.978304
java-ranger-regression/infusion/Infusion_prop3.yml	true	true	2.765948	1.182059787000071	179.392512	true	2.764205	1.195004039000196	182.980608
java-ranger-regression/infusion/Infusion_prop4.yml	true	true	2.735001	1.1869349150001653	179.015680	true	2.775962	1.199992961001044	185.024512
java-ranger-regression/infusion/Infusion_prop5.yml	true	true	2.697966	1.2022399240004233	179.019776	true	2.621534	1.1808682829996542	172.027904
java-ranger-regression/infusion/Infusion_prop6.yml	true	true	2.718143	1.1762302870001804	180.297728	true	2.764543	1.1803145779995248	181.522432
java-ranger-regression/infusion/Infusion_prop7.yml	true	true	2.872269	1.1956059569993158	179.335168	true	2.746972	1.2080766470007802	184.152064
java-ranger-regression/infusion/Infusion_prop8.yml	true	true	2.758096	1.1917442999993	180.379648	true	2.739855	1.1952396140004566	182.374400
java-ranger-regression/infusion/Infusion_prop9.yml	true	true	2.718702	1.1804963469994618	179.404800	true	2.859066	1.2076695279993146	184.811520
java-ranger-regression/siena_eqchk/siena_prop1.yml	true	unknown	7.065287	2.5321214719997442	305.963008	unknown	6.905062	2.4701800940001704	295.288832
java-ranger-regression/siena_eqchk/siena_prop2.yml	false	false	6.207263	2.2218802259994845	277.118976	false	5.635291	2.0585967839997465	249.643008
java-ranger-regression/replace5_eqchk/replace5_prop1.yml	true	true	9.655477	3.94079640200016	454.791168	true	8.18517	3.501989036998566	365.326336
java-ranger-regression/replace5_eqchk/replace5_prop2.yml	false	false	2.804355	1.2354633920003835	176.713728	false	2.793971	1.2301169200000004	179.863552
java-ranger-regression/nanoxml_eqchk/nanoxml_prop1.yml	true	unknown	3.281087	1.3557441170005404	177.815552	unknown	3.23036	1.3351794419995713	180.432896
java-ranger-regression/nanoxml_eqchk/nanoxml_prop2.yml	false	unknown	3.177855	1.3311556009994092	177.881088	unknown	3.268992	1.3502189440005168	179.056640
java-ranger-regression/nanoxml_eqchk/nanoxml_prop3.yml	false	unknown	3.30825	1.3594853960003093	177.692672	unknown	3.145822	1.3169306489999144	174.407680
java-ranger-regression/printtokens_eqchk/printtokens_prop1.yml	true	unknown	2.377155	1.1256498279999505	176.672768	unknown	2.623024	1.1699244859992177	179.441664
java-ranger-regression/printtokens_eqchk/printtokens_prop2.yml	false	false	2.512069	1.1193550710004274	175.423488	false	2.567382	1.161766348999663	177.750016
MinePump/spec1-5_product1.yml	false	false	2.42771	1.097896951999246	173.490176	false	2.440085	1.1199448790011957	174.735360
MinePump/spec1-5_product10.yml	false	false	2.420623	1.119053632000032	174.387200	false	2.424282	1.112798042000577	179.773440
MinePump/spec1-5_product11.yml	false	false	3.575993	1.4925764220006386	217.710592	false	3.316189	1.4665625910001836	218.791936
MinePump/spec1-5_product12.yml	false	false	2.594047	1.1470499070001097	182.513664	false	2.660341	1.1686726230000204	187.813888
MinePump/spec1-5_product13.yml	false	false	2.341808	1.0961594340005831	176.762880	false	2.432726	1.1022400229994673	177.897472
MinePump/spec1-5_product14.yml	false	false	2.396267	1.0798172780005189	173.236224	false	2.459841	1.1226136290006252	186.290176
MinePump/spec1-5_product15.yml	false	false	3.67454	1.5204775880001762	227.041280	false	3.435735	1.4742184589995304	220.712960
MinePump/spec1-5_product16.yml	false	false	2.560941	1.139314893000119	181.153792	false	2.649459	1.1550980960000743	180.920320
MinePump/spec1-5_product17.yml	false	false	2.455423	1.120540878000611	173.826048	false	2.481759	1.114150907000294	174.620672
MinePump/spec1-5_product18.yml	false	false	2.486511	1.1164758580007401	174.055424	false	2.440388	1.0930019370007358	177.778688
MinePump/spec1-5_product19.yml	false	false	3.602912	1.5079048850002437	220.000256	false	3.527113	1.5098505610003485	228.032512
MinePump/spec1-5_product2.yml	false	false	2.436913	1.1042297309995774	173.645824	false	2.506618	1.1182302910001454	178.257920
MinePump/spec1-5_product20.yml	false	false	2.696548	1.1726367960000061	185.372672	false	2.646232	1.1837517490002938	185.470976
MinePump/spec1-5_product21.yml	false	false	2.470038	1.1205028269996546	174.010368	false	2.414237	1.0928971289995388	175.915008
MinePump/spec1-5_product22.yml	false	false	2.449701	1.1169648909999523	173.162496	false	2.410843	1.091944780000631	175.075328
MinePump/spec1-5_product23.yml	false	false	3.593274	1.4802129139998215	218.947584	false	3.504332	1.4911562459983543	227.393536
MinePump/spec1-5_product24.yml	false	false	2.624194	1.1590561819994036	180.228096	false	2.521819	1.1221361469997646	181.706752
MinePump/spec1-5_product25.yml	false	false	2.461135	1.1163104460001705	177.082368	false	2.429084	1.1207680629995593	175.247360
MinePump/spec1-5_product26.yml	false	false	2.468282	1.1360655309999856	175.517696	false	2.441478	1.110097422000763	174.653440
MinePump/spec1-5_product27.yml	false	false	3.563159	1.4960028470004545	215.785472	false	3.351909	1.4512676849990385	223.051776
MinePump/spec1-5_product28.yml	false	false	2.670335	1.169280233999416	180.445184	false	2.634176	1.1627872270000807	183.287808
MinePump/spec1-5_product29.yml	false	false	2.418043	1.1005858259995875	173.608960	false	2.509587	1.1208045429993945	178.126848
MinePump/spec1-5_product3.yml	false	false	3.647341	1.4983139380001376	227.434496	false	3.531937	1.4964495829990483	226.369536
MinePump/spec1-5_product30.yml	false	false	2.435731	1.1144290060001367	174.469120	false	2.35862	1.1347305919989594	174.993408
MinePump/spec1-5_product31.yml	false	false	3.572984	1.5009283310000683	218.984448	false	3.419132	1.5407958809992124	227.893248
MinePump/spec1-5_product32.yml	false	false	2.590811	1.148107582999728	182.321152	false	2.612804	1.1871839000014006	178.380800
MinePump/spec1-5_product33.yml	false	false	2.370193	1.1148117180000554	173.195264	false	2.295114	1.1085014879990922	174.092288
MinePump/spec1-5_product34.yml	false	false	2.412754	1.1096456710001803	173.719552	false	2.386499	1.1341923259988107	173.969408
MinePump/spec1-5_product35.yml	false	false	3.554636	1.474570336999932	222.674944	false	3.259634	1.4433176519996778	225.366016
MinePump/spec1-5_product36.yml	false	false	2.537631	1.1240361739992295	181.301248	false	2.58547	1.1433650879989727	186.875904
MinePump/spec1-5_product37.yml	false	false	2.351262	1.0991669579998415	172.810240	false	2.396413	1.0906480419998843	174.235648
MinePump/spec1-5_product38.yml	false	false	2.4502	1.1181604169996717	173.465600	false	2.406108	1.0999083200003952	174.379008
MinePump/spec1-5_product39.yml	false	false	3.547051	1.4818001679996087	216.248320	false	3.103825	1.4039102010010538	204.402688
MinePump/spec1-5_product4.yml	false	false	2.565201	1.1427850300005957	178.253824	false	2.654476	1.1789460939999117	186.318848
MinePump/spec1-5_product40.yml	false	false	2.565898	1.1342449660005514	185.626624	false	2.44732	1.1194155299999693	168.804352
MinePump/spec1-5_product41.yml	false	false	2.518527	1.1218344190001517	178.319360	false	2.494487	1.114184711001144	183.033856
MinePump/spec1-5_product42.yml	false	false	2.527586	1.1448890309993658	174.456832	false	2.364972	1.115631103000851	163.373056
MinePump/spec1-5_product43.yml	false	false	3.528115	1.4782889629996134	218.636288	false	3.406188	1.485153839999839	220.356608
MinePump/spec1-5_product44.yml	false	false	2.683713	1.1514908170001945	188.940288	false	2.675681	1.1729955150003661	182.149120
MinePump/spec1-5_product45.yml	false	false	2.514594	1.1264725510000062	175.697920	false	2.58759	1.1513894029994844	182.915072
MinePump/spec1-5_product46.yml	false	false	2.566136	1.1355637750002643	177.098752	false	2.528541	1.1321927389999473	178.094080
MinePump/spec1-5_product47.yml	false	false	3.657301	1.5094230790000438	223.805440	false	3.393883	1.489311211000313	214.233088
MinePump/spec1-5_product48.yml	false	false	2.588154	1.1510669070003132	184.127488	false	2.686995	1.177530901000864	181.374976
MinePump/spec1-5_product49.yml	false	false	2.366693	1.1048122199999852	173.326336	false	2.463148	1.140731665000203	173.662208
MinePump/spec1-5_product5.yml	false	false	2.463739	1.1129661850000048	173.342720	false	2.476404	1.1460323859992059	175.607808
MinePump/spec1-5_product50.yml	false	false	2.377913	1.106559737999305	172.449792	false	2.450422	1.143685002998609	174.202880
MinePump/spec1-5_product51.yml	false	false	3.536184	1.4943874190003044	226.918400	false	3.416812	1.4939752299997053	213.352448
MinePump/spec1-5_product52.yml	false	false	2.547135	1.131814889999987	185.143296	false	2.667468	1.1896603479999612	188.014592
MinePump/spec1-5_product53.yml	false	false	2.419147	1.0992924250003853	172.838912	false	2.405041	1.1196025619992724	173.625344
MinePump/spec1-5_product54.yml	false	false	2.424502	1.097955813000226	172.920832	false	2.664084	1.2387403550001181	173.535232
MinePump/spec1-5_product55.yml	false	false	3.572383	1.484998844999609	223.051776	false	3.536768	1.4983996459995979	225.083392
MinePump/spec1-5_product56.yml	false	false	2.667279	1.1640700119996836	189.390848	false	2.66378	1.1919486650003819	184.299520
MinePump/spec1-5_product57.yml	true	true	9.88785	4.011781381999754	448.811008	true	7.801558	4.0314171070003795	452.337664
MinePump/spec1-5_product58.yml	true	true	9.982121	4.213032968000334	451.510272	true	7.96857	3.9860642869989533	449.122304
MinePump/spec1-5_product59.yml	true	true	9.428966	3.609590408999793	334.114816	true	9.291706	3.6535195719989133	342.634496
MinePump/spec1-5_product6.yml	false	false	2.449788	1.114721328000087	173.490176	false	2.447012	1.1256683179999527	175.489024
MinePump/spec1-5_product60.yml	true	true	9.749446	4.389952161999645	425.029632	true	6.695174	3.1426726869995036	319.041536
