tool		SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
../sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/catch1.yml	true	true	1.869398	0.9121619979998741	122.830848
jbmc-regression/char1.yml	true	unknown	2.079481	1.0335568349998994	201.011200
jbmc-regression/charArray.yml	true	unknown	2.050644	1.0139136590000817	180.076544
jbmc-regression/classtest1.yml	true	true	1.75322	0.8775105980000717	122.454016
jbmc-regression/const1.yml	true	true	1.81231	0.9038589960000536	121.479168
jbmc-regression/constructor1.yml	true	true	1.890319	0.9338239470000644	122.449920
jbmc-regression/enum1.yml	true	true	1.91594	0.9399570410000706	123.637760
jbmc-regression/exceptions1.yml	false	false	1.925792	0.9420597130001624	123.338752
jbmc-regression/exceptions10.yml	false	false	1.873048	0.9515233909999097	123.260928
jbmc-regression/exceptions11.yml	false	false	1.929354	0.9602881829998751	124.411904
jbmc-regression/exceptions12.yml	false	false	1.877417	0.9447643880000669	124.002304
jbmc-regression/exceptions13.yml	false	false	1.884163	0.9255430470000192	125.333504
jbmc-regression/exceptions14.yml	true	true	1.797296	0.8988196819998393	122.134528
jbmc-regression/exceptions15.yml	true	true	1.876496	0.9265427199998157	122.601472
jbmc-regression/exceptions16.yml	false	false	1.89096	0.9371496520000164	134.488064
jbmc-regression/exceptions18.yml	true	true	1.810566	0.9054260780001187	130.240512
jbmc-regression/exceptions2.yml	false	false	1.81492	0.906481556000017	123.105280
jbmc-regression/exceptions3.yml	false	false	1.876794	0.9347549809999691	122.712064
jbmc-regression/exceptions4.yml	true	true	1.918011	0.9341166889998931	124.059648
jbmc-regression/exceptions5.yml	true	true	1.91995	0.9434278989999711	121.917440
jbmc-regression/exceptions6.yml	false	false	1.908375	0.9474214629999551	122.892288
jbmc-regression/exceptions7.yml	false	false	1.909911	0.9490174100001241	123.600896
jbmc-regression/exceptions8.yml	false	false	1.91175	0.9449712670000281	123.523072
jbmc-regression/exceptions9.yml	true	true	1.836402	0.9137198830001125	122.736640
jbmc-regression/fcmpx_dcmpx1.yml	true	true	1.820391	0.8995579630000066	122.171392
jbmc-regression/iarith1.yml	true	true	1.924914	0.9431313210000098	122.810368
jbmc-regression/iarith2.yml	true	true	1.799077	0.8964791129999412	121.372672
jbmc-regression/if_acmp1.yml	true	true	1.860438	0.9239116029998513	129.093632
jbmc-regression/if_expr1.yml	true	true	2.05867	1.0135336030000417	179.032064
jbmc-regression/if_icmp1.yml	true	true	2.047217	1.0074610819999634	179.531776
jbmc-regression/ifxx1.yml	true	true	1.799766	0.8937278699997933	122.011648
jbmc-regression/instanceof1.yml	true	true	1.86537	0.9199436279998281	121.958400
jbmc-regression/instanceof2.yml	true	true	1.811907	0.8987289309998232	121.470976
jbmc-regression/instanceof3.yml	true	true	1.883204	0.9402529080000477	122.818560
jbmc-regression/instanceof4.yml	true	true	1.811396	0.9024822820001646	122.093568
jbmc-regression/instanceof5.yml	true	true	1.873295	0.9278770640000857	122.327040
jbmc-regression/instanceof6.yml	true	true	1.856508	0.9309178229998452	123.174912
jbmc-regression/instanceof7.yml	true	true	1.839019	0.9160231420000855	122.683392
jbmc-regression/instanceof8.yml	true	true	1.75833	0.8859074459999192	122.343424
jbmc-regression/interface1.yml	false	false	1.82263	0.9228684280001289	123.285504
jbmc-regression/java_append_char.yml	false	false	2.063339	0.9992551129998901	180.793344
jbmc-regression/lazyloading4.yml	true	true	1.818683	0.9114949310001066	121.589760
jbmc-regression/list1.yml	true	true	32.927511	13.671460037000088	596.217856
jbmc-regression/long1.yml	true	true	1.867861	0.9146795450001264	122.109952
jbmc-regression/lookupswitch1.yml	true	true	2.073309	1.0199317970000266	180.731904
jbmc-regression/multinewarray.yml	true	true	1.855611	0.916305550000061	123.023360
jbmc-regression/overloading1.yml	true	true	1.848966	0.9278897179999603	121.757696
jbmc-regression/package1.yml	true	true	1.840432	0.931049332999919	122.028032
jbmc-regression/putfield_getfield1.yml	true	true	1.823599	0.9057294980000279	121.360384
jbmc-regression/putstatic_getstatic1.yml	true	true	1.837919	0.8900328130000617	121.982976
jbmc-regression/recursion2.yml	true	true	1.863291	0.9326495890002207	121.987072
jbmc-regression/return1.yml	false	false	1.832456	0.9162621980001404	123.879424
jbmc-regression/return2.yml	false	false	1.992199	0.9960828439998295	180.867072
jbmc-regression/store_load1.yml	true	true	1.889491	0.9395024810000905	121.864192
jbmc-regression/swap1.yml	true	true	1.805124	0.9118574780000017	128.929792
jbmc-regression/synchronized.yml	true	true	1.834423	0.90917363199992	122.953728
jbmc-regression/tableswitch1.yml	true	true	2.091919	1.024816464999958	182.829056
jbmc-regression/uninitialised1.yml	true	true	1.820067	0.9130136879998645	121.917440
jbmc-regression/virtual1.yml	true	true	1.84666	0.9045602280000367	121.909248
jbmc-regression/virtual2.yml	false	false	1.899664	0.9380900890000703	122.789888
jbmc-regression/virtual4.yml	true	true	1.81991	0.9192537449998781	122.671104
jbmc-regression/virtual_function_unwinding.yml	true	true	1.823309	0.9115575509999871	122.081280
jpf-regression/ExDarko_false.yml	false	false	2.065098	1.0015072319999945	180.908032
jpf-regression/ExDarko_true.yml	true	true	2.11998	1.0312660960000812	183.119872
