tool		SPF Sun Jun 22 08:28:51 PM IST 2025	SPF Sun Jun 22 08:28:51 PM IST 2025	SPF Sun Jun 22 08:28:51 PM IST 2025	SPF Sun Jun 22 08:28:51 PM IST 2025
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jpf-regression/ExSymExe_true.yml	true	true	2.757736	1.5245332430004055	116.097024
jpf-regression/TestLazy_false.yml	false	false	2.83811	1.435077361000367	171.028480
jpf-regression/TestLazy_true.yml	true	true	2.436883	1.2679836560000695	171.556864
java-ranger-regression/LoopCharAt.yml	false	true	3.854388	1.6888345330007724	221.360128
java-ranger-regression/TCAS_prop1.yml	false	false	3.601161	1.6381956039986107	217.784320
java-ranger-regression/TCAS_prop2.yml	true	true	6.944037	3.3841684259987233	327.131136
java-ranger-regression/TCAS_prop3.yml	true	true	6.260148	3.037984545000654	322.031616
java-ranger-regression/apachecli_eqchk.yml	true	true	35.340834	15.815516876000402	557.936640
java-ranger-regression/schedule_eqchk.yml	true	true	7.490313	3.0764676409999083	319.635456
java-ranger-regression/WBS/WBS_prop1.yml	false	false	2.81503	1.3813232880002033	179.236864
java-ranger-regression/WBS/WBS_prop2.yml	true	true	7.614841	3.4552886040000885	318.050304
java-ranger-regression/WBS/WBS_prop3.yml	false	false	2.728504	1.3070645610005158	175.431680
java-ranger-regression/WBS/WBS_prop4.yml	false	false	7.241854	3.3780983649994596	321.867776
java-ranger-regression/alarm/Alarm_prop1.yml	true	true	3.588364	1.5256482349996077	186.060800
java-ranger-regression/alarm/Alarm_prop10.yml	true	true	3.825475	1.654231988999527	186.126336
java-ranger-regression/alarm/Alarm_prop2.yml	true	true	3.600201	1.5742858449993946	189.435904
java-ranger-regression/alarm/Alarm_prop3.yml	true	true	3.234278	1.3931993240003067	188.985344
java-ranger-regression/alarm/Alarm_prop4.yml	true	true	3.663026	1.5818060900001	190.930944
java-ranger-regression/alarm/Alarm_prop5.yml	true	true	4.17358	1.7465627839992521	190.599168
java-ranger-regression/alarm/Alarm_prop6.yml	true	true	5.628895	2.3863585550006974	187.576320
java-ranger-regression/alarm/Alarm_prop8.yml	true	true	5.778873	2.526190766999207	186.966016
java-ranger-regression/alarm/Alarm_prop9.yml	true	true	5.603277	2.4409616379998624	190.615552
java-ranger-regression/infusion/Infusion_prop1.yml	true	true	5.750781	2.4094717879997916	190.431232
java-ranger-regression/infusion/Infusion_prop10.yml	true	true	5.474509	2.357411842998772	185.700352
java-ranger-regression/infusion/Infusion_prop11.yml	true	true	5.274979	2.3576792610001576	179.654656
java-ranger-regression/infusion/Infusion_prop12.yml	true	true	4.01124	1.8232644850013457	187.392000
java-ranger-regression/infusion/Infusion_prop13.yml	true	true	3.104622	1.4050742979998176	185.921536
java-ranger-regression/infusion/Infusion_prop2.yml	true	true	3.252344	1.423347971000112	179.593216
java-ranger-regression/infusion/Infusion_prop3.yml	true	true	3.297673	1.4293629359999613	189.894656
java-ranger-regression/infusion/Infusion_prop4.yml	true	true	3.370744	1.5390205740004603	186.826752
java-ranger-regression/infusion/Infusion_prop5.yml	true	true	3.905491	1.8776965600009135	186.425344
java-ranger-regression/infusion/Infusion_prop6.yml	true	true	4.156001	1.899579425000411	172.900352
java-ranger-regression/infusion/Infusion_prop7.yml	true	true	3.849815	1.7734956830008741	185.233408
java-ranger-regression/infusion/Infusion_prop8.yml	true	true	3.858078	1.8131323769994196	185.950208
java-ranger-regression/infusion/Infusion_prop9.yml	true	true	4.028838	1.8834030519992666	179.535872
java-ranger-regression/siena_eqchk/siena_prop1.yml	true	unknown	10.882635	4.388772441998299	305.745920
java-ranger-regression/siena_eqchk/siena_prop2.yml	false	false	7.057532	2.7142965059993003	304.881664
java-ranger-regression/replace5_eqchk/replace5_prop1.yml	true	true	11.133213	4.642020437999236	482.377728
java-ranger-regression/replace5_eqchk/replace5_prop2.yml	false	false	3.09564	1.3843547729993588	178.233344
java-ranger-regression/nanoxml_eqchk/nanoxml_prop1.yml	true	unknown	5.582411	2.391886634999537	183.050240
java-ranger-regression/nanoxml_eqchk/nanoxml_prop2.yml	false	unknown	5.550107	2.398580731000038	175.136768
java-ranger-regression/nanoxml_eqchk/nanoxml_prop3.yml	false	unknown	5.770417	2.406715617998998	184.844288
java-ranger-regression/printtokens_eqchk/printtokens_prop1.yml	true	unknown	4.653254	2.1255204190001677	180.203520
java-ranger-regression/printtokens_eqchk/printtokens_prop2.yml	false	false	4.323907	2.057142928000758	177.156096
MinePump/spec1-5_product1.yml	false	false	4.407561	2.0956265019995044	178.868224
MinePump/spec1-5_product10.yml	false	false	4.373684	2.05977818700012	179.613696
MinePump/spec1-5_product11.yml	false	false	7.292121	3.0165836710002623	221.835264
MinePump/spec1-5_product12.yml	false	false	4.919764	2.2439575030002743	193.380352
MinePump/spec1-5_product13.yml	false	false	4.402086	2.1188118549998762	180.678656
MinePump/spec1-5_product14.yml	false	false	4.476022	2.0768003449993557	178.978816
MinePump/spec1-5_product15.yml	false	false	7.376802	3.048129691998838	233.242624
MinePump/spec1-5_product16.yml	false	false	4.785885	2.1807693710015883	192.983040
MinePump/spec1-5_product17.yml	false	false	4.277122	2.0065113759992528	180.035584
MinePump/spec1-5_product18.yml	false	false	4.050608	1.969314605999898	166.354944
MinePump/spec1-5_product19.yml	false	false	7.287797	3.0463478149995353	232.181760
MinePump/spec1-5_product2.yml	false	false	4.553597	2.1649417270000413	184.160256
MinePump/spec1-5_product20.yml	false	false	5.254954	2.506195990001288	193.331200
MinePump/spec1-5_product21.yml	false	false	2.494146	1.1736636989990075	185.683968
MinePump/spec1-5_product22.yml	false	false	2.261238	1.075457743001607	176.570368
MinePump/spec1-5_product23.yml	false	false	4.338192	1.7635452899994561	233.332736
MinePump/spec1-5_product24.yml	false	false	4.25884	1.8445026320005127	195.694592
MinePump/spec1-5_product25.yml	false	false	4.396024	2.054343964999134	181.751808
MinePump/spec1-5_product26.yml	false	false	4.294531	2.0221961439983716	181.706752
MinePump/spec1-5_product27.yml	false	false	7.568877	3.1019823490005365	231.530496
MinePump/spec1-5_product28.yml	false	false	4.887474	2.187448313999994	187.129856
MinePump/spec1-5_product29.yml	false	false	4.431321	2.063220801999705	187.068416
MinePump/spec1-5_product3.yml	false	false	7.474434	3.1480636079995747	234.336256
MinePump/spec1-5_product30.yml	false	false	4.440095	2.0495200300010765	175.869952
MinePump/spec1-5_product31.yml	false	false	7.299518	3.0311555429998407	230.977536
MinePump/spec1-5_product32.yml	false	false	4.892692	2.242807085000095	183.533568
MinePump/spec1-5_product33.yml	false	false	4.658742	2.2453268539993587	174.747648
MinePump/spec1-5_product34.yml	false	false	3.786371	1.968003095998938	174.071808
MinePump/spec1-5_product35.yml	false	false	5.109531	2.183296605999203	226.299904
MinePump/spec1-5_product36.yml	false	false	3.537358	1.7444915100004437	195.465216
MinePump/spec1-5_product37.yml	false	false	3.036173	1.467740309999499	177.807360
MinePump/spec1-5_product38.yml	false	false	2.739806	1.3435992390004685	174.682112
MinePump/spec1-5_product39.yml	false	false	4.65646	1.9359068630001275	226.795520
MinePump/spec1-5_product4.yml	false	false	3.04897	1.3533856970007037	194.158592
MinePump/spec1-5_product40.yml	false	false	3.153939	1.4703564100000222	193.683456
MinePump/spec1-5_product41.yml	false	false	4.531424	2.067501674000596	187.604992
MinePump/spec1-5_product42.yml	false	false	4.576938	2.110440071000994	184.332288
MinePump/spec1-5_product43.yml	false	false	7.601002	3.138517832998332	233.664512
MinePump/spec1-5_product44.yml	false	false	4.640345	2.0624447610007337	197.582848
MinePump/spec1-5_product45.yml	false	false	4.520603	2.11245868900005	193.617920
MinePump/spec1-5_product46.yml	false	false	4.589614	2.1408187990000442	193.253376
MinePump/spec1-5_product47.yml	false	false	7.573827	3.244458927998494	224.600064
MinePump/spec1-5_product48.yml	false	false	4.104197	1.8286899960003211	194.359296
MinePump/spec1-5_product49.yml	false	false	2.87325	1.3632929289997264	175.124480
MinePump/spec1-5_product5.yml	false	false	2.337221	1.1225788920000923	184.938496
MinePump/spec1-5_product50.yml	false	false	4.090734	1.9113299879991246	175.878144
MinePump/spec1-5_product51.yml	false	false	7.399928	3.0979349560002447	229.859328
MinePump/spec1-5_product52.yml	false	false	4.694222	2.1401070459996845	181.600256
MinePump/spec1-5_product53.yml	false	false	4.36497	2.0668488970004546	174.292992
MinePump/spec1-5_product54.yml	false	false	4.205936	2.0277745080002205	178.479104
MinePump/spec1-5_product55.yml	false	false	7.363477	3.0224295989992243	231.317504
MinePump/spec1-5_product56.yml	false	false	4.183347	1.9076335540012224	191.574016
MinePump/spec1-5_product57.yml	true	true	13.949066	6.6772516399996675	486.776832
MinePump/spec1-5_product58.yml	true	true	10.497375	5.192894658001023	515.465216
MinePump/spec1-5_product59.yml	true	true	10.844006	5.077971848000743	512.536576
MinePump/spec1-5_product6.yml	false	false	2.777661	1.2650693680006952	184.479744
MinePump/spec1-5_product60.yml	true	true	13.283241	5.679540335000638	484.098048
MinePump/spec1-5_product61.yml	true	true	10.072613	5.047724422000101	510.046208
MinePump/spec1-5_product62.yml	true	true	9.618189	4.833853610998631	514.408448
MinePump/spec1-5_product63.yml	true	true	10.749456	4.609680858000502	515.637248
MinePump/spec1-5_product64.yml	true	true	11.800248	5.226734611998836	533.377024
MinePump/spec1-5_product7.yml	false	false	5.111944	2.1912247390009725	234.491904
MinePump/spec1-5_product8.yml	false	false	3.177667	1.4375418970012106	191.975424
MinePump/spec1-5_product9.yml	false	false	3.419314	1.489028818999941	179.224576
algorithms/BellmanFord-FunSat01.yml	true	true	4.539373	2.178051171998959	189.595648
algorithms/BellmanFord-FunSat02.yml	false	unknown	3.907164	1.915866981000363	171.503616
algorithms/BellmanFord-FunUnsat01.yml	false	false	4.515919	2.134183635998852	186.961920
algorithms/BellmanFord-FunUnsat02.yml	false	unknown	3.853234	1.9864557829987461	173.350912
algorithms/BellmanFord-MemSat01.yml	true	true	4.552703	2.1627378910015977	188.243968
algorithms/BellmanFord-MemSat02.yml	true	unknown	3.769016	1.947170212999481	171.892736
algorithms/BellmanFord-MemUnsat01.yml	false	false	4.629863	2.2091810990004888	186.155008
algorithms/BellmanFord-MemUnsat02.yml	false	unknown	3.682508	1.8788309920000756	172.331008
algorithms/BinaryTreeSearch-FunSat01.yml	true	true	8.49723	3.5711495320010727	234.803200
algorithms/BinaryTreeSearch-FunUnsat01.yml	false	false	4.049738	1.9738271379992511	178.319360
algorithms/BinaryTreeSearch-MemSat01.yml	true	true	7.823011	3.3166765390014916	241.651712
algorithms/BinaryTreeSearch-MemUnsat01.yml	false	false	3.113421	1.5157470089998242	162.840576
algorithms/BinaryTreeSearch-MemUnsat02.yml	false	false	3.959015	1.9950510089984164	174.649344
algorithms/InsertionSort-FunSat01.yml	true	true	4.50594	2.1329672140000184	191.184896
algorithms/InsertionSort-FunSat02.yml	true	true	4.500588	2.167775048999829	192.393216
algorithms/InsertionSort-FunUnsat01.yml	false	true	4.410673	2.104099156000302	189.886464
algorithms/InsertionSort-MemSat01.yml	true	true	4.39824	2.0976742830007424	190.091264
algorithms/InsertionSort-MemUnsat01.yml	false	false	4.275317	2.0502412050009298	185.696256
algorithms/MergeSortIterative-FunSat01.yml	true	true	4.683565	2.218878460000269	190.418944
algorithms/MergeSortIterative-FunSat02.yml	true	true	4.526729	2.141869401000804	190.873600
algorithms/MergeSortIterative-FunUnsat01.yml	false	unknown	4.796101	2.2484884860004968	191.401984
algorithms/MergeSortIterative-MemSat01.yml	false	true	4.620304	2.191432284000257	190.189568
algorithms/MergeSortIterative-MemUnsat01.yml	false	true	4.573351	2.1468244179995963	191.000576
algorithms/RedBlackTree-FunSat01.yml	true	true	5.36771	2.42062358000112	206.745600
algorithms/RedBlackTree-FunUnsat01.yml	false	false	4.853281	2.2368912900001305	195.158016
algorithms/RedBlackTree-MemSat01.yml	true	true	9.720316	3.8746710239993263	245.415936
algorithms/RedBlackTree-MemUnsat01.yml	false	false	3.696511	1.619140488000994	197.025792
algorithms/SortedListInsert-FunSat01.yml	true	true	5.115046	2.0514751730006537	238.190592
algorithms/SortedListInsert-FunSat02.yml	true	true	5.661811	2.39094954400025	248.156160
algorithms/SortedListInsert-FunUnsat01.yml	false	false	2.858433	1.336735292999947	199.966720
algorithms/SortedListInsert-MemSat01.yml	true	true	4.187202	1.7856597329991928	236.527616
algorithms/SortedListInsert-MemUnsat01.yml	false	false	2.171548	1.1349755360006384	173.682688
algorithms/Trie-FunSat01.yml	true	true	2.814886	1.3389930079993064	173.391872
algorithms/Trie-FunUnsat01.yml	false	false	2.675608	1.3306588870000269	174.329856
algorithms/Trie-MemSat01.yml	true	true	2.663155	1.2615473879995989	176.226304
algorithms/Trie-MemUnsat01.yml	false	false	4.243387	2.01068379300159	174.710784
algorithms/Tsp-FunSat01.yml	false	unknown	3.985461	2.0100188729993533	172.171264
algorithms/Tsp-FunUnsat01.yml	false	unknown	4.011268	1.9659033629995974	172.466176
algorithms/Tsp-MemSat01.yml	true	unknown	3.730791	1.846931542000675	169.668608
algorithms/Tsp-MemUnsat01.yml	false	unknown	2.940525	1.4976204140002665	171.606016
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad.yml	false	unknown	3.103413	1.494585938000455	119.607296
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_bad_version2.yml	false	unknown	3.18178	1.52609209000002	120.803328
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_01_good.yml	true	unknown	3.213951	1.5431810509999195	125.710336
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad.yml	false	unknown	3.060546	1.4816734889991494	122.519552
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_bad_version2.yml	false	unknown	2.602149	1.249622586001351	121.282560
juliet-java/CWE369_Divide_by_Zero__float_connect_tcp_divide_81a_good.yml	true	unknown	2.588479	1.161354656000185	121.372672
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad.yml	false	unknown	2.501756	1.2238616979993822	121.249792
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_bad_version2.yml	false	unknown	2.403528	1.1010549660004472	121.421824
juliet-java/CWE369_Divide_by_Zero__float_console_readLine_divide_54_good.yml	true	unknown	2.687771	1.2537853730009374	122.568704
jdart-regression/OverapproximationString01.yml	false	false	2.393015	1.1725857609999366	122.142720
jdart-regression/URLDecoder01.yml	true	false	2.654285	1.3494765630002803	125.644800
jdart-regression/URLDecoder02.yml	false	false	2.305554	1.1420075130008627	124.981248
jdart-regression/addition01.yml	false	true	2.685303	1.3135798230014188	180.342784
jdart-regression/array-iteration01.yml	false	false	2.514277	1.2082788980005716	212.238336
jdart-regression/boundcheck100.yml	false	false	5.540816	2.392763013000149	256.790528
jdart-regression/boundcheck200.yml	false	false	9.303602	4.438968116000979	507.002880
jdart-regression/boundcheck30.yml	false	false	2.853786	1.3428890960003628	185.651200
jdart-regression/double2long.yml	false	true	4.023035	1.9830108049991395	170.377216
jdart-regression/float.yml	false	true	3.240003	1.7569223929986038	159.170560
jdart-regression/list2.yml	true	true	24.824379	11.861040146999585	567.947264
jdart-regression/radians.yml	false	unknown	2.236001	1.1566383340014	118.177792
jdart-regression/shifting.yml	false	unknown	2.646361	1.3413507929999469	173.092864
jdart-regression/shifting2.yml	false	unknown	2.443704	1.2758120960006636	173.535232
jdart-regression/shifting3.yml	false	unknown	2.700821	1.3661499950012512	173.178880
jdart-regression/startswith.yml	true	false	2.382136	1.1793885530005355	120.807424
securibench/Aliasing1.yml	false	false	4.828083	1.8599335130002146	128.659456
securibench/Aliasing2.yml	true	true	5.257883	1.9995202779991814	125.685760
securibench/Aliasing3.yml	true	true	9.482093	3.479522308000014	125.923328
securibench/Aliasing4.yml	false	false	9.262667	3.595018825000807	128.974848
securibench/Aliasing5.yml	false	false	8.566108	3.2305356199995003	128.802816
securibench/Aliasing6.yml	false	false	5.60599	2.155880103999152	131.416064
securibench/Arrays1.yml	false	false	7.478998	2.7862069149996387	128.704512
securibench/Arrays10.yml	false	unknown	8.46207	3.2595566299987695	127.602688
securibench/Arrays2.yml	false	false	5.615423	2.2221755590016983	132.919296
securibench/Arrays3.yml	false	false	4.943133	1.9139605609998398	129.183744
securibench/Arrays4.yml	false	false	5.13018	2.0116781430006085	126.873600
securibench/Arrays5.yml	true	true	7.94116	2.962857275000715	124.452864
securibench/Arrays6.yml	false	false	8.645369	3.398975670001164	128.393216
securibench/Arrays7.yml	false	false	5.917282	2.2092004220012313	127.401984
securibench/Arrays8.yml	false	false	6.079475	2.3462636889998976	128.851968
securibench/Arrays9.yml	false	false	6.993536	2.737760624000657	127.823872
securibench/Basic1.yml	false	false	4.75891	1.8518190729992057	126.226432
securibench/Basic10.yml	false	false	4.620914	1.8318504089984344	127.516672
securibench/Basic11.yml	false	unknown	4.899567	1.8641715089997888	120.758272
securibench/Basic12.yml	false	false	4.908733	1.9509796090005693	179.765248
securibench/Basic15.yml	false	false	4.750643	1.879684831999839	128.598016
securibench/Basic16.yml	false	false	5.663954	2.1574281100001826	128.118784
securibench/Basic17.yml	false	false	6.512815	2.518164680001064	128.372736
securibench/Basic18.yml	false	false	9.200652	3.424525803000506	158.867456
securibench/Basic19.yml	false	false	4.530782	1.7885080149990245	123.047936
securibench/Basic2.yml	false	false	4.914502	1.901589008000883	180.232192
securibench/Basic20.yml	false	false	4.807194	1.8810921700005565	124.669952
securibench/Basic21.yml	false	unknown	10.396935	3.7973059590003686	156.078080
securibench/Basic24.yml	false	unknown	5.566271	2.1851013179984875	146.362368
securibench/Basic25.yml	false	unknown	5.298517	1.9953463889996783	145.424384
securibench/Basic26.yml	false	false	6.560365	2.560130804999062	129.003520
securibench/Basic27.yml	false	false	9.809077	3.9006750999997166	133.623808
securibench/Basic28.yml	true	true	6.902752	2.754844592000154	125.116416
securibench/Basic29.yml	false	false	4.851651	1.917514774000665	127.242240
securibench/Basic3.yml	false	unknown	4.622417	1.859882746999574	125.190144
securibench/Basic30.yml	false	false	4.549346	1.7954988660003437	129.122304
securibench/Basic31.yml	false	false	4.951308	1.9795108060006896	128.344064
securibench/Basic32.yml	false	false	5.549137	2.133076300000539	129.294336
securibench/Basic33.yml	false	false	4.640975	1.8628800949991273	126.730240
securibench/Basic34.yml	false	false	4.693888	1.835036755001056	128.233472
securibench/Basic35.yml	false	false	4.58009	1.7949043560001883	129.511424
securibench/Basic37.yml	false	false	5.684463	2.1523601110002346	184.967168
securibench/Basic38.yml	false	false	7.627601	2.9219755499998428	184.369152
securibench/Basic39.yml	false	false	8.812309	3.3000258459996985	188.256256
securibench/Basic4.yml	false	false	7.12927	2.700232376000713	179.236864
securibench/Basic5.yml	false	unknown	6.709879	2.59714834299848	120.127488
securibench/Basic6.yml	true	unknown	7.897939	3.0631790579991502	119.955456
securibench/Basic7.yml	false	unknown	5.605912	2.11887704199944	125.206528
securibench/Basic8.yml	true	true	5.477188	2.099792196000635	121.360384
securibench/Basic9.yml	false	false	7.121376	2.681298824998521	180.441088
securibench/Collections1.yml	false	false	7.556325	2.9720546739990823	129.019904
securibench/Collections10.yml	false	false	10.204933	3.7768097539992596	130.256896
securibench/Collections12.yml	false	false	8.755258	3.239987883998765	127.987712
securibench/Collections13.yml	false	true	6.484287	2.442342671998631	126.017536
securibench/Collections14.yml	false	false	9.303173	3.412408330001199	180.338688
securibench/Collections2.yml	false	false	5.813694	2.173792654999488	129.585152
securibench/Collections3.yml	false	false	7.481438	2.8546460070010653	131.641344
securibench/Collections4.yml	false	false	5.190939	2.0859954890001973	128.720896
securibench/Collections5.yml	false	false	4.93906	1.9420143579991418	127.737856
securibench/Collections6.yml	false	false	4.85629	1.8790053129996522	128.053248
securibench/Collections7.yml	false	false	5.242287	2.0025837369994406	128.811008
securibench/Collections8.yml	true	true	7.566784	2.8869224670015683	128.352256
securibench/Collections9.yml	true	unknown	5.910944	2.3088310249986534	125.812736
securibench/Datastructures1.yml	false	false	4.851864	1.8542958159996488	127.406080
securibench/Datastructures2.yml	false	false	5.291152	2.08592934599983	126.509056
securibench/Datastructures3.yml	false	false	5.268553	2.0403544170003443	128.811008
securibench/Datastructures4.yml	true	true	4.364555	1.758118428000671	121.851904
securibench/Datastructures5.yml	false	unknown	7.782156	3.0009739590004756	120.770560
securibench/Datastructures6.yml	false	false	7.636097	2.942142920999686	254.009344
securibench/Factories1.yml	false	unknown	4.703981	1.8636023019989807	122.302464
securibench/Factories2.yml	false	false	4.576689	1.824190956000166	128.712704
securibench/Factories3.yml	false	false	4.81819	1.8860602289987582	128.819200
securibench/Inter1.yml	false	false	9.315475	3.477875684000537	126.947328
securibench/Inter10.yml	false	unknown	7.110561	2.746992610000234	122.482688
securibench/Inter11.yml	false	unknown	9.5915	3.5278848520010797	122.433536
securibench/Inter12.yml	false	false	6.602544	2.6153425209995476	134.483968
securibench/Inter13.yml	false	false	6.722975	2.530482063999443	146.264064
securibench/Inter14.yml	false	false	9.786139	3.6949453449997236	145.195008
securibench/Inter2.yml	false	false	9.05218	3.3837499620003655	130.248704
securibench/Inter3.yml	false	false	7.588329	2.9288876190003066	128.741376
securibench/Inter4.yml	false	false	5.135424	2.0360393390001263	128.258048
securibench/Inter5.yml	false	unknown	5.462744	2.033556061998752	126.029824
securibench/Inter6.yml	false	false	8.457173	3.155583536999984	126.496768
securibench/Inter7.yml	false	false	7.464381	2.938688201000332	127.942656
securibench/Inter8.yml	false	false	4.939926	1.9389500670004054	126.595072
securibench/Inter9.yml	false	unknown	4.842981	1.948856821998561	120.086528
securibench/Pred1.yml	true	true	4.53978	1.7632182800007286	121.036800
securibench/Pred2.yml	false	false	7.389569	2.866538145000959	180.801536
securibench/Pred3.yml	true	true	8.703156	3.4838282099990465	178.200576
securibench/Pred4.yml	false	false	6.087243	2.338318446998528	127.647744
securibench/Pred5.yml	false	false	8.186244	3.1240620349999517	128.282624
securibench/Pred6.yml	true	true	8.63338	3.212540201000593	122.695680
securibench/Pred7.yml	true	true	9.030311	3.419638457000474	123.367424
securibench/Pred8.yml	false	false	9.024672	3.4358856940016267	128.167936
securibench/Pred9.yml	true	false	8.509711	3.16036693299975	132.681728
securibench/Refl1.yml	false	false	7.977863	2.9594751239983452	132.878336
securibench/Refl2.yml	false	true	6.497533	2.5802955139988626	126.427136
securibench/Refl3.yml	false	false	7.628625	2.870561613999598	128.475136
securibench/Refl4.yml	false	false	6.186993	2.3774544990010327	128.221184
securibench/Sanitizers1.yml	false	false	7.813625	3.00745245699909	184.877056
securibench/Sanitizers2.yml	true	false	8.910106	3.368643006999264	194.666496
securibench/Sanitizers3.yml	true	unknown	5.719529	2.142450662999181	153.505792
securibench/Sanitizers4.yml	false	false	5.609549	2.0995110950007074	186.707968
securibench/Sanitizers5.yml	false	unknown	6.541388	2.4278415919998224	157.937664
securibench/Sanitizers6.yml	true	false	9.104484	3.4276716690001194	192.479232
securibench/Session1.yml	false	false	6.918517	2.6083677129990974	134.369280
securibench/Session2.yml	false	false	8.585914	3.253016511000169	127.197184
securibench/Session3.yml	false	false	7.505385	2.9040399429995887	128.835584
securibench/StrongUpdates1.yml	true	true	7.614189	2.9120328280005197	125.349888
securibench/StrongUpdates2.yml	true	true	9.776228	3.877001262999329	124.936192
securibench/StrongUpdates3.yml	true	true	9.455032	3.5920118930007447	125.321216
securibench/StrongUpdates4.yml	true	true	7.212482	2.8329580450008507	124.788736
securibench/StrongUpdates5.yml	true	unknown	6.508515	2.5378281980010797	121.683968
float-nonlinear-calculation/Bessel.yml	true	true	4.913288	2.3475807510003506	172.445696
float-nonlinear-calculation/Conflict.yml	true	true	5.907831	2.88248011900032	172.478464
float-nonlinear-calculation/EulerMethod.yml	false	false	7.48935	3.395855279999523	418.365440
float-nonlinear-calculation/MathSin.yml	false	unknown	5.506764	2.328177855000831	117.936128
float-nonlinear-calculation/Optimization1.yml	false	true	5.948636	2.6842903009983274	173.207552
float-nonlinear-calculation/Optimization2.yml	false	true	5.7228	2.5794555510001373	173.019136
float-nonlinear-calculation/Optimization3.yml	false	true	3.661418	1.6291417880001973	172.544000
float-nonlinear-calculation/Optimization4.yml	false	true	4.281104	1.8177951889992983	170.463232
float-nonlinear-calculation/Optimization5.yml	false	false	7.798922	3.302650691999588	174.555136
float-nonlinear-calculation/Optimization6.yml	false	true	8.027001	3.4704279729994596	173.948928
float-nonlinear-calculation/PartitionEx.yml	true	true	2.051401	1.1716413930007548	169.394176
float-nonlinear-calculation/TurnLogic.yml	true	true	1.799286	0.8898932060001243	117.387264
float-nonlinear-calculation/coral1.yml	false	false	2.740121	1.1899544650004827	176.041984
float-nonlinear-calculation/coral10.yml	false	false	2.948952	1.1993205549988488	175.804416
float-nonlinear-calculation/coral11.yml	false	unknown	2.624074	1.1436476099988795	169.451520
float-nonlinear-calculation/coral12.yml	false	unknown	2.677646	1.1563442860006035	171.794432
float-nonlinear-calculation/coral13.yml	false	unknown	2.586287	1.143605421000757	172.634112
float-nonlinear-calculation/coral14.yml	false	unknown	2.673071	1.1497067290001723	170.516480
float-nonlinear-calculation/coral15.yml	false	unknown	2.65992	1.1484867449999	170.680320
float-nonlinear-calculation/coral16.yml	false	true	2.668408	1.1679585849997238	172.400640
float-nonlinear-calculation/coral17.yml	false	unknown	2.543208	1.1113257460001478	169.050112
float-nonlinear-calculation/coral18.yml	false	unknown	2.622927	1.1545036030001938	171.978752
float-nonlinear-calculation/coral19.yml	false	unknown	2.767679	1.168366141999286	169.295872
float-nonlinear-calculation/coral2.yml	false	false	2.824991	1.2044804219985963	175.235072
float-nonlinear-calculation/coral20.yml	false	false	2.795909	1.1917524479995336	176.099328
float-nonlinear-calculation/coral21.yml	false	false	2.704399	1.172972687998481	175.673344
float-nonlinear-calculation/coral22.yml	false	unknown	2.807427	1.1862807839988818	175.132672
float-nonlinear-calculation/coral23.yml	true	true	2.85258	1.1951628429997072	169.811968
float-nonlinear-calculation/coral26.yml	true	true	2.668333	1.1466426549995958	171.196416
float-nonlinear-calculation/coral27.yml	false	false	3.002179	1.2282334880001144	176.336896
float-nonlinear-calculation/coral28.yml	false	unknown	2.755786	1.154796755001371	172.232704
float-nonlinear-calculation/coral29.yml	false	unknown	2.722348	1.1487612199998694	168.755200
float-nonlinear-calculation/coral3.yml	true	true	2.846567	1.1781596559994796	172.363776
float-nonlinear-calculation/coral30.yml	false	unknown	2.492481	1.0828510980009014	115.867648
float-nonlinear-calculation/coral31.yml	false	true	2.709642	1.1645749399995111	169.193472
float-nonlinear-calculation/coral32.yml	false	unknown	2.666707	1.1473476419996587	169.041920
float-nonlinear-calculation/coral33.yml	false	unknown	2.772076	1.1657313859996066	168.415232
float-nonlinear-calculation/coral34.yml	false	unknown	2.697478	1.1637322149999818	170.655744
float-nonlinear-calculation/coral35.yml	false	unknown	2.702698	1.179370032999941	171.958272
float-nonlinear-calculation/coral36.yml	false	unknown	2.671174	1.1134631959994294	119.078912
float-nonlinear-calculation/coral38.yml	false	unknown	2.749675	1.1756426709998777	169.959424
float-nonlinear-calculation/coral39.yml	false	unknown	2.77327	1.172412613999768	169.111552
float-nonlinear-calculation/coral4.yml	false	unknown	2.819284	1.181934326999908	169.168896
float-nonlinear-calculation/coral40.yml	false	false	2.783482	1.1824214539992681	175.501312
float-nonlinear-calculation/coral41.yml	false	false	2.859848	1.2077871619985672	175.132672
float-nonlinear-calculation/coral42.yml	false	unknown	2.667052	1.1462514189988724	179.269632
float-nonlinear-calculation/coral43.yml	false	unknown	2.619714	1.138875533000828	168.394752
