   BENCHMARK INFORMATION
SPF
benchmark definition:    ../../benchmark-defs/spf.xml
name:                    spf
run sets:                SV-COMP25_assert_java.ReachSafety-Java, SV-COMP25_runtime-exception.RuntimeException-Java
date:                    Sun, 2025-06-15 15:30:40 IST
tool:                    SPF Sun Jun 15 01:06:53 PM IST 2025
tool executable:         ./jpf-sv-comp
options:
parallel runs:           3
resource limits:
- memory:                3000.0 MB
- time:                  900 s
- cpu cores:             3
hardware requirements:
- cpu model:             Intel Xeon E3-1230 v5 @ 3.40 GHz
- cpu cores:             3
- memory:                3000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    rcbook
os:                      Linux-6.14.9-300.fc42.x86_64-x86_64-with-glibc2.41
cpu:                     AMD Ryzen 5 5600H with Radeon Graphics
- cores:                 12
- max frequency:         4280.0 MHz
- turbo boost enabled:   True
ram:                     16127.094784 MB
------------------------------------------------------------



SV-COMP25_assert_java.ReachSafety-Java
Run set 1 of 2 with options '' and propertyfile 'None'

inputfile                                                                               status                       cpu time   wall time        host
jbmc-regression/StringBuilderInsertDelete02.yml                                         unknown                          1.54        0.74        None
jbmc-regression/StringBuilderInsertDelete03.yml                                         unknown                          1.57        0.76        None
jbmc-regression/StringCompare01.yml                                                     true                             1.60        0.80        None
jbmc-regression/StringCompare02.yml                                                     unknown                          1.52        0.75        None
jbmc-regression/StringCompare03.yml                                                     unknown                          1.47        0.73        None
jbmc-regression/StringCompare04.yml                                                     unknown                          1.51        0.74        None
jbmc-regression/StringCompare05.yml                                                     false                            1.52        0.74        None
jbmc-regression/StringConcatenation01.yml                                               unknown                          1.57        0.78        None
jbmc-regression/StringConcatenation02.yml                                               unknown                          1.64        0.79        None
jbmc-regression/StringConcatenation03.yml                                               unknown                          1.51        0.75        None
jbmc-regression/StringConcatenation04.yml                                               unknown                          1.57        0.77        None
jbmc-regression/StringConstructors01.yml                                                true                             1.49        0.74        None
jbmc-regression/StringConstructors02.yml                                                unknown                          1.52        0.75        None
jbmc-regression/StringConstructors03.yml                                                unknown                          1.58        0.77        None
jbmc-regression/StringConstructors04.yml                                                unknown                          1.59        0.78        None
jbmc-regression/StringConstructors05.yml                                                unknown                          1.56        0.76        None
jbmc-regression/StringContains01.yml                                                    unknown                          1.52        0.75        None
jbmc-regression/StringContains02.yml                                                    unknown                          1.59        0.80        None
jbmc-regression/StringIndexMethods01.yml                                                true                             1.50        0.74        None
jbmc-regression/StringIndexMethods02.yml                                                false                            1.67        0.82        None
jbmc-regression/StringIndexMethods03.yml                                                false                            1.70        0.87        None
