tool		SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Sat Jul 12 08:20:32 PM IST 2025	SPF Sat Jul 12 08:20:32 PM IST 2025	SPF Sat Jul 12 08:20:32 PM IST 2025	SPF Sat Jul 12 08:20:32 PM IST 2025
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
../sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)	status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/NullPointerException4.yml	false	false	1.946757	0.9341079529995113	114.827264	false	1.774984	0.8830394269999715	115.757056
jbmc-regression/RegexMatches01.yml	true	true	1.867197	0.9093693340000755	114.675712	true	1.817508	0.8695362159999718	115.179520
jbmc-regression/RegexMatches02.yml	false	true	1.915214	0.923293484000169	116.305920	true	1.745008	0.8676152630000047	126.861312
jbmc-regression/RegexSubstitution01.yml	true	true	2.031301	0.9518302690003111	116.817920	true	1.875795	0.9117958319999957	117.837824
jbmc-regression/RegexSubstitution02.yml	false	unknown	1.941084	0.9405326100004459	116.604928	unknown	1.828735	0.8969529419999844	123.932672
jbmc-regression/RegexSubstitution03.yml	true	true	1.906045	0.9346228629992765	116.674560	true	1.816723	0.8833257210000056	117.481472
jbmc-regression/StaticCharMethods01.yml	true	true	1.909007	0.908217615000467	113.987584	true	1.760518	0.8725675520000209	117.432320
jbmc-regression/StaticCharMethods02.yml	false	false	2.111062	1.0106055070000366	170.958848	false	1.92978	0.9577180900000144	181.325824
jbmc-regression/StaticCharMethods03.yml	false	false	2.038756	1.008710666999832	169.340928	false	1.982935	0.9967265789999828	179.089408
jbmc-regression/StaticCharMethods04.yml	false	false	1.937944	0.9168724940000175	124.760064	false	1.722926	0.8360852239999872	124.329984
jbmc-regression/StaticCharMethods05.yml	false	unknown	2.035433	0.9695799780001835	117.047296	unknown	1.811863	0.8822851090000086	117.841920
jbmc-regression/StaticCharMethods06.yml	true	true	2.075818	1.0187102899999445	169.967616	true	1.941093	0.9480694499999913	177.700864
jbmc-regression/StringBuilderAppend01.yml	true	true	2.075458	0.9630514049995327	125.657088	true	1.865013	0.8828800199999591	116.670464
jbmc-regression/StringBuilderAppend02.yml	false	unknown	2.01581	0.9638704279996091	116.547584	unknown	1.898465	0.9166744229999608	124.182528
jbmc-regression/StringBuilderCapLen01.yml	true	true	1.950524	0.9156474659994274	116.633600	true	1.812592	0.886840828000004	116.654080
jbmc-regression/StringBuilderCapLen02.yml	false	false	1.989654	0.9463837959992816	120.623104	false	1.773824	0.8792419419999646	118.501376
jbmc-regression/StringBuilderCapLen03.yml	false	unknown	1.937155	0.9409478519992263	116.002816	unknown	1.714282	0.8474732279999557	116.277248
jbmc-regression/StringBuilderCapLen04.yml	false	unknown	1.966958	0.9314304980007364	116.326400	unknown	1.766782	0.8880076350000081	116.588544
jbmc-regression/StringBuilderChars01.yml	true	true	2.023101	0.9662997059995178	115.503104	true	1.929109	0.9460025340000016	115.884032
jbmc-regression/StringBuilderChars02.yml	false	false	1.984518	0.9582700440005283	120.655872	false	1.866756	0.9100038089999885	129.146880
jbmc-regression/StringBuilderChars03.yml	false	unknown	2.01054	0.9652003250002963	116.723712	unknown	1.749167	0.8780741290000265	116.600832
jbmc-regression/StringBuilderChars04.yml	false	unknown	1.957928	0.9249312700003429	116.871168	unknown	1.813336	0.8892802760000222	125.063168
jbmc-regression/StringBuilderChars05.yml	false	unknown	1.872655	0.912930595999569	116.719616	unknown	1.828548	0.9106855289999771	122.880000
jbmc-regression/StringBuilderChars06.yml	false	unknown	1.969587	0.9562026389994571	116.756480	unknown	1.765819	0.878319767999983	116.060160
jbmc-regression/StringBuilderConstructors01.yml	true	unknown	1.962436	0.9605743669999356	167.829504	unknown	1.925045	0.9566323600000146	178.040832
jbmc-regression/StringBuilderConstructors02.yml	false	unknown	1.955289	0.954527441999744	116.047872	unknown	1.718222	0.8587673140000334	116.305920
jbmc-regression/StringBuilderInsertDelete01.yml	true	true	2.024107	0.9636108189997685	120.782848	true	1.868655	0.895614452000018	118.378496
jbmc-regression/StringBuilderInsertDelete02.yml	false	unknown	2.103228	0.983252070999697	116.371456	unknown	1.891796	0.9056620000000066	116.383744
jbmc-regression/StringBuilderInsertDelete03.yml	false	unknown	2.063875	0.96702292900045	125.054976	unknown	1.83358	0.8953346249999754	116.875264
jbmc-regression/StringCompare01.yml	true	true	1.964012	0.9365299170003709	114.888704	true	1.804203	0.8867323579999606	122.179584
jbmc-regression/StringCompare02.yml	false	unknown	1.938151	0.9381976199993005	116.699136	unknown	1.796901	0.8806082469999978	124.420096
jbmc-regression/StringCompare03.yml	false	unknown	1.878102	0.916836375999992	116.391936	unknown	1.722566	0.8532797920000235	116.211712
jbmc-regression/StringCompare04.yml	false	unknown	1.918873	0.9296068109997577	116.916224	unknown	1.748868	0.876047820999986	116.137984
jbmc-regression/StringCompare05.yml	false	false	2.020939	0.9668051280004875	126.058496	false	1.782289	0.8685656029999791	124.968960
jbmc-regression/StringConcatenation01.yml	true	false	2.006593	0.9635522789994866	121.004032	false	1.793651	0.8761036059999583	118.579200
jbmc-regression/StringConcatenation02.yml	false	false	1.993013	0.9494955999998638	121.749504	false	1.79262	0.874270623999962	119.021568
jbmc-regression/StringConcatenation03.yml	false	false	2.041351	0.9759940740004822	121.602048	false	1.848264	0.8988457059999746	119.259136
jbmc-regression/StringConcatenation04.yml	false	false	2.042834	0.9560748080002668	121.028608	false	1.733717	0.8644526290000272	118.591488
jbmc-regression/StringConstructors01.yml	true	true	1.981547	0.9409591539997564	115.859456	true	1.79225	0.8648507180000138	115.974144
jbmc-regression/StringConstructors02.yml	false	false	2.022395	0.9751536110006782	119.468032	false	1.774613	0.8916780110000104	118.804480
jbmc-regression/StringConstructors03.yml	false	false	2.019086	0.9747919390001698	120.541184	false	1.762625	0.8887626810000029	118.456320
jbmc-regression/StringConstructors04.yml	false	false	1.960739	0.9375094530005299	121.282560	false	1.830126	0.8849918409999873	128.126976
jbmc-regression/StringConstructors05.yml	false	false	2.018504	0.9551401859998805	122.204160	false	1.901228	0.9203274939999915	119.971840
jbmc-regression/StringContains01.yml	false	false	1.927474	0.937267817999782	120.594432	false	1.78851	0.8778910610000139	118.599680
jbmc-regression/StringContains02.yml	false	false	1.965006	0.938799083000049	120.262656	false	1.830027	0.9030608120000352	118.947840
jbmc-regression/StringIndexMethods01.yml	true	true	1.96182	0.9167680969994763	114.958336	true	1.779305	0.8777320219999751	114.655232
jbmc-regression/StringIndexMethods02.yml	false	false	2.04845	0.9919051070000933	170.033152	false	1.877167	0.9627698170000372	177.852416
jbmc-regression/StringIndexMethods03.yml	false	false	1.993816	0.9858428040006402	169.431040	false	1.944952	0.9855208230000017	178.237440
jbmc-regression/StringIndexMethods04.yml	false	false	2.113318	1.0304399639999247	170.577920	false	1.937605	0.9772191530000214	178.323456
jbmc-regression/StringIndexMethods05.yml	false	false	2.086207	0.9959419739998339	169.316352	false	1.939095	0.9711311899999941	178.311168
