tool		SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Tue Jul 15 05:24:05 PM IST 2025	SPF Tue Jul 15 05:24:05 PM IST 2025	SPF Tue Jul 15 05:24:05 PM IST 2025	SPF Tue Jul 15 05:24:05 PM IST 2025
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
../sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)	status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/Class_method1.yml	true	true	1.836738	0.8898040250005579	114.114560	true	1.690589	0.8659293059999982	121.905152
jbmc-regression/Inheritance1.yml	true	true	1.882136	0.9007654710003408	114.438144	true	1.816834	0.9248217710000972	121.049088
jbmc-regression/NegativeArraySizeException1.yml	false	false	1.867271	0.9032889560003241	114.958336	false	1.664059	0.8678857559998505	115.150848
jbmc-regression/NegativeArraySizeException2.yml	false	false	1.865544	0.9054362229999242	114.757632	false	1.738033	0.8930622710004172	115.474432
jbmc-regression/NullPointerException1.yml	true	true	1.843207	0.8870787490004659	114.089984	true	1.742257	0.885195787000157	113.590272
jbmc-regression/NullPointerException2.yml	false	false	1.863875	0.8936300650002522	114.384896	false	1.835521	0.9281375130003653	122.224640
jbmc-regression/NullPointerException3.yml	false	false	1.900996	0.9251692990001175	114.839552	false	1.75301	0.8797103939996305	114.319360
jbmc-regression/NullPointerException4.yml	false	false	1.946757	0.9341079529995113	114.827264	false	1.690249	0.8626190240001961	115.032064
jbmc-regression/RegexMatches01.yml	true	true	1.867197	0.9093693340000755	114.675712	true	1.803792	0.8763626899999508	123.129856
jbmc-regression/RegexMatches02.yml	false	true	1.915214	0.923293484000169	116.305920	true	1.754994	0.862889484000334	117.960704
jbmc-regression/RegexSubstitution01.yml	true	true	2.031301	0.9518302690003111	116.817920	true	1.836722	0.905073139999331	116.793344
jbmc-regression/RegexSubstitution02.yml	false	unknown	1.941084	0.9405326100004459	116.604928	unknown	1.771707	0.9056968859995322	124.452864
jbmc-regression/RegexSubstitution03.yml	true	true	1.906045	0.9346228629992765	116.674560	true	1.83052	0.8940118420005092	117.374976
jbmc-regression/StaticCharMethods01.yml	true	true	1.909007	0.908217615000467	113.987584	true	1.729158	0.8516104650007037	114.880512
jbmc-regression/StaticCharMethods02.yml	false	false	2.111062	1.0106055070000366	170.958848	false	1.906014	0.9897462290000476	177.664000
jbmc-regression/StaticCharMethods03.yml	false	false	2.038756	1.008710666999832	169.340928	false	1.831884	0.9413622699994448	175.083520
jbmc-regression/StaticCharMethods04.yml	false	false	1.937944	0.9168724940000175	124.760064	false	1.818388	0.8977391899998111	124.952576
jbmc-regression/StaticCharMethods05.yml	false	unknown	2.035433	0.9695799780001835	117.047296	unknown	1.793609	0.9000336669996614	126.038016
jbmc-regression/StaticCharMethods06.yml	true	true	2.075818	1.0187102899999445	169.967616	true	1.927734	0.9514167600000292	176.390144
jbmc-regression/StringBuilderAppend01.yml	true	true	2.075458	0.9630514049995327	125.657088	true	1.874827	0.9249213780003629	116.973568
jbmc-regression/StringBuilderAppend02.yml	false	unknown	2.01581	0.9638704279996091	116.547584	unknown	1.813079	0.9330281550001018	117.297152
jbmc-regression/StringBuilderCapLen01.yml	true	true	1.950524	0.9156474659994274	116.633600	true	1.803067	0.8983099469996887	124.477440
jbmc-regression/StringBuilderCapLen02.yml	false	false	1.989654	0.9463837959992816	120.623104	false	1.833919	0.9286643260002165	128.692224
jbmc-regression/StringBuilderCapLen03.yml	false	unknown	1.937155	0.9409478519992263	116.002816	unknown	1.708037	0.8618708640005934	116.764672
jbmc-regression/StringBuilderCapLen04.yml	false	unknown	1.966958	0.9314304980007364	116.326400	unknown	1.72495	0.887969857999451	116.604928
jbmc-regression/StringBuilderChars01.yml	true	true	2.023101	0.9662997059995178	115.503104	true	1.868826	0.9313548199997967	115.879936
jbmc-regression/StringBuilderChars02.yml	false	false	1.984518	0.9582700440005283	120.655872	false	1.849082	0.9295674490003876	118.968320
jbmc-regression/StringBuilderChars03.yml	false	unknown	2.01054	0.9652003250002963	116.723712	unknown	1.78543	0.9065072840003268	116.789248
jbmc-regression/StringBuilderChars04.yml	false	unknown	1.957928	0.9249312700003429	116.871168	unknown	1.774415	0.8866073389999656	116.858880
jbmc-regression/StringBuilderChars05.yml	false	unknown	1.872655	0.912930595999569	116.719616	unknown	1.74725	0.8878178810000463	117.035008
jbmc-regression/StringBuilderChars06.yml	false	unknown	1.969587	0.9562026389994571	116.756480	unknown	1.712826	0.8750559870004508	116.666368
jbmc-regression/StringBuilderConstructors01.yml	true	unknown	1.962436	0.9605743669999356	167.829504	unknown	1.903046	0.9836672060000637	176.689152
jbmc-regression/StringBuilderConstructors02.yml	false	unknown	1.955289	0.954527441999744	116.047872	unknown	1.760824	0.8995269420001932	126.574592
jbmc-regression/StringBuilderInsertDelete01.yml	true	true	2.024107	0.9636108189997685	120.782848	true	1.887531	0.9261302479999358	117.506048
jbmc-regression/StringBuilderInsertDelete02.yml	false	unknown	2.103228	0.983252070999697	116.371456	unknown	1.752859	0.8929142209999554	115.048448
jbmc-regression/StringBuilderInsertDelete03.yml	false	unknown	2.063875	0.96702292900045	125.054976	unknown	1.875868	0.9143765830003758	124.227584
jbmc-regression/StringCompare01.yml	true	true	1.964012	0.9365299170003709	114.888704	true	1.772975	0.8832902039994224	114.135040
jbmc-regression/StringCompare02.yml	false	unknown	1.938151	0.9381976199993005	116.699136	unknown	1.682925	0.856711765	116.244480
jbmc-regression/StringCompare03.yml	false	unknown	1.878102	0.916836375999992	116.391936	unknown	1.785254	0.902700205999281	116.232192
jbmc-regression/StringCompare04.yml	false	unknown	1.918873	0.9296068109997577	116.916224	unknown	1.820283	0.9235405239996908	116.510720
jbmc-regression/StringCompare05.yml	false	false	2.020939	0.9668051280004875	126.058496	false	1.728008	0.8827157220002846	116.969472
jbmc-regression/StringConcatenation01.yml	true	false	2.006593	0.9635522789994866	121.004032	false	1.816143	0.9228811110006063	118.116352
jbmc-regression/StringConcatenation02.yml	false	false	1.993013	0.9494955999998638	121.749504	false	1.77312	0.9160086010006125	118.251520
jbmc-regression/StringConcatenation03.yml	false	false	2.041351	0.9759940740004822	121.602048	false	1.788474	0.9242481679993944	120.164352
jbmc-regression/StringConcatenation04.yml	false	false	2.042834	0.9560748080002668	121.028608	false	1.805814	0.9112443680005526	116.588544
jbmc-regression/StringConstructors01.yml	true	true	1.981547	0.9409591539997564	115.859456	true	1.746103	0.8628131300001769	115.761152
