tool		SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025	SPF Tue Aug 19 05:02:33 PM IST 2025
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
../sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/StringValueOf08.yml	false	unknown	2.150564	1.0407092689997626	124.190720
jbmc-regression/StringValueOf09.yml	false	unknown	2.241973	1.0553416800003106	125.026304
jbmc-regression/StringValueOf10.yml	false	false	2.366809	1.1355173269998886	178.520064
jbmc-regression/SubString01.yml	true	true	2.129383	1.020273983000152	122.490880
jbmc-regression/SubString02.yml	false	false	2.607731	1.2912093990003086	208.285696
jbmc-regression/SubString03.yml	false	false	2.414191	1.1727906760002043	206.258176
jbmc-regression/TokenTest01.yml	true	true	2.325888	1.1066681500001323	130.449408
jbmc-regression/TokenTest02.yml	false	unknown	2.188929	1.057110811000257	124.747776
jbmc-regression/Validate01.yml	true	true	2.306783	1.0841832629998862	123.121664
jbmc-regression/Validate02.yml	false	unknown	2.19327	1.0506385740000042	124.231680
jbmc-regression/aastore_aaload1.yml	true	unknown	195.002939	194.9186089650002	207.060992
jbmc-regression/array1.yml	true	unknown	2.425968	1.1051183499998842	192.995328
jbmc-regression/array2.yml	true	true	2.376941	1.1307128849998662	176.799744
jbmc-regression/arraylength1.yml	true	true	2.23331	1.0782556519998252	174.493696
jbmc-regression/arrayread1.yml	true	unknown	2.559233	1.263902925000366	175.091712
jbmc-regression/assert1.yml	true	true	2.308993	1.1010991269999977	174.125056
jbmc-regression/assert2.yml	false	false	2.266582	1.084855503000199	175.747072
jbmc-regression/assert3.yml	false	false	2.336889	1.1529179359999944	178.720768
jbmc-regression/assert4.yml	false	false	2.269601	1.0800241990000359	175.722496
