   BENCHMARK INFORMATION
SPF
benchmark definition:    ../../benchmark-defs/spf.xml
name:                    spf
run sets:                SV-COMP25_assert_java.ReachSafety-Java, SV-COMP25_runtime-exception.RuntimeException-Java
date:                    Sun, 2025-06-15 18:34:06 IST
tool:                    SPF Sun Jun 15 01:06:53 PM IST 2025
tool executable:         ./jpf-sv-comp
options:
parallel runs:           3
resource limits:
- memory:                3000.0 MB
- time:                  900 s
- cpu cores:             3
hardware requirements:
- cpu model:             Intel Xeon E3-1230 v5 @ 3.40 GHz
- cpu cores:             3
- memory:                3000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    rcbook
os:                      Linux-6.14.9-300.fc42.x86_64-x86_64-with-glibc2.41
cpu:                     AMD Ryzen 5 5600H with Radeon Graphics
- cores:                 12
- max frequency:         4280.0 MHz
- turbo boost enabled:   True
ram:                     16127.094784 MB
------------------------------------------------------------



SV-COMP25_assert_java.ReachSafety-Java
Run set 1 of 2 with options '' and propertyfile 'None'

inputfile                                                                               status                       cpu time   wall time        host
jbmc-regression/StringBuilderInsertDelete03.yml                                         unknown                          1.76        0.87        None
jbmc-regression/StringCompare01.yml                                                     true                             1.99        1.00        None
jbmc-regression/StringCompare02.yml                                                     unknown                          1.83        0.93        None
jbmc-regression/StringCompare03.yml                                                     unknown                          1.97        1.01        None
jbmc-regression/StringCompare04.yml                                                     unknown                          1.88        0.97        None
jbmc-regression/StringCompare05.yml                                                     false                            1.94        0.99        None
jbmc-regression/StringConcatenation01.yml                                               unknown                          1.93        0.95        None
jbmc-regression/StringConcatenation02.yml                                               unknown                          1.95        0.99        None
jbmc-regression/StringConcatenation03.yml                                               unknown                          1.93        0.99        None
jbmc-regression/StringConcatenation04.yml                                               unknown                          1.89        0.95        None
jbmc-regression/StringConstructors01.yml                                                true                             1.82        0.91        None
jbmc-regression/StringConstructors02.yml                                                unknown                          2.02        1.05        None
jbmc-regression/StringConstructors03.yml                                                unknown                          1.89        0.96        None
jbmc-regression/StringConstructors04.yml                                                unknown                          1.98        0.99        None
jbmc-regression/StringConstructors05.yml                                                unknown                          1.95        0.99        None
jbmc-regression/StringContains01.yml                                                    unknown                          1.94        1.00        None
jbmc-regression/StringContains02.yml                                                    unknown                          1.87        0.96        None
jbmc-regression/StringIndexMethods01.yml                                                true                             2.00        1.03        None
jbmc-regression/StringIndexMethods02.yml                                                false                            2.16        1.08        None
jbmc-regression/StringIndexMethods03.yml                                                false                            2.22        1.17        None
jbmc-regression/StringIndexMethods04.yml                                                false                            1.95        1.03        None
jbmc-regression/StringIndexMethods05.yml                                                false                            2.02        1.07        None
jbmc-regression/StringMiscellaneous01.yml                                               true                             1.90        0.94        None
jbmc-regression/StringMiscellaneous02.yml                                               false                            2.02        1.08        None
jbmc-regression/StringMiscellaneous03.yml                                               false                            2.16        1.14        None
jbmc-regression/StringMiscellaneous04.yml                                               true                             2.06        1.03        None
jbmc-regression/StringStartEnd01.yml                                                    true                             1.91        0.97        None
jbmc-regression/StringStartEnd02.yml                                                    unknown                          1.75        0.87        None
jbmc-regression/StringStartEnd03.yml                                                    unknown                          1.98        1.02        None
jbmc-regression/StringValueOf01.yml                                                     true                             2.00        1.01        None
jbmc-regression/StringValueOf02.yml                                                     false                            1.74        0.89        None
jbmc-regression/StringValueOf03.yml                                                     false                            1.94        0.99        None
jbmc-regression/StringValueOf04.yml                                                     unknown                          1.92        0.99        None
jbmc-regression/StringValueOf05.yml                                                     false                            1.97        1.02        None
jbmc-regression/StringValueOf06.yml                                                     unknown                          1.77        0.91        None
jbmc-regression/StringValueOf07.yml                                                     unknown                          1.96        0.98        None
jbmc-regression/StringValueOf08.yml                                                     unknown                          1.82        0.91        None
jbmc-regression/StringValueOf09.yml                                                     unknown                          1.84        0.93        None
jbmc-regression/StringValueOf10.yml                                                     unknown                          1.94        0.98        None
jbmc-regression/SubString01.yml                                                         true                             1.79        0.92        None
jbmc-regression/SubString02.yml                                                         unknown                          1.94        0.99        None
jbmc-regression/SubString03.yml                                                         unknown                          1.90        0.99        None
jbmc-regression/TokenTest01.yml                                                         true                             2.00        1.02        None
jbmc-regression/TokenTest02.yml                                                         unknown                          1.81        0.94        None
jbmc-regression/Validate01.yml                                                          true                             1.91        0.95        None
jbmc-regression/Validate02.yml                                                          unknown                          2.01        1.00        None
jbmc-regression/aastore_aaload1.yml                                                     unknown                         55.24       54.70        None
jbmc-regression/array1.yml                                                              unknown                          1.84        1.04        None
jbmc-regression/array2.yml                                                              true                             1.87        0.99        None
jbmc-regression/arraylength1.yml                                                        true                             1.96        1.00        None
jbmc-regression/arrayread1.yml                                                          unknown                          1.82        0.95        None
jbmc-regression/assert1.yml                                                             true                             1.91        0.98        None
jbmc-regression/assert2.yml                                                             false                            1.85        0.94        None
jbmc-regression/assert3.yml                                                             false                            1.96        0.99        None
jbmc-regression/assert4.yml                                                             false                            1.84        0.94        None
jbmc-regression/assert5.yml                                                             true                             1.99        1.00        None
jbmc-regression/assert6.yml                                                             true                             1.86        0.97        None
jbmc-regression/astore_aload1.yml                                                       true                             1.81        0.90        None
jbmc-regression/athrow1.yml                                                             false                            1.74        0.89        None
jbmc-regression/basic1.yml                                                              true                             1.83        0.93        None
jbmc-regression/bitwise1.yml                                                            unknown                          1.77        0.89        None
jbmc-regression/boolean1.yml                                                            true                             1.90        0.96        None
jbmc-regression/boolean2.yml                                                            true                             1.98        1.00        None
jbmc-regression/bug-test-gen-095.yml                                                    unknown                          1.77        0.89        None
jbmc-regression/bug-test-gen-119-2.yml                                                  true                             1.71        0.87        None
jbmc-regression/bug-test-gen-119.yml                                                    false                            1.89        0.95        None
jbmc-regression/calc.yml                                                                unknown                         53.52       52.88        None
jbmc-regression/cast1.yml                                                               unknown                          1.96        1.03        None
jbmc-regression/catch1.yml                                                              true                             1.65        0.84        None
jbmc-regression/char1.yml                                                               true                             1.98        1.02        None
