tool		SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Mon Jun 30 08:45:41 AM IST 2025	SPF Tue Jul  1 04:25:09 PM IST 2025	SPF Tue Jul  1 04:25:09 PM IST 2025	SPF Tue Jul  1 04:25:09 PM IST 2025	SPF Tue Jul  1 04:25:09 PM IST 2025
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
../sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)	status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/Class_method1.yml	true	true	1.836738	0.8898040250005579	114.114560	true	1.708151	0.8896118719999322	114.925568
jbmc-regression/Inheritance1.yml	true	true	1.882136	0.9007654710003408	114.438144	true	1.78805	0.9139693679999255	115.351552
jbmc-regression/NegativeArraySizeException1.yml	false	false	1.867271	0.9032889560003241	114.958336	false	1.802312	0.904672397000013	115.302400
jbmc-regression/NegativeArraySizeException2.yml	false	false	1.865544	0.9054362229999242	114.757632	false	1.860906	0.9032607190001727	115.118080
jbmc-regression/NullPointerException1.yml	true	true	1.843207	0.8870787490004659	114.089984	true	1.806608	0.9145951989999048	115.130368
jbmc-regression/NullPointerException2.yml	false	false	1.863875	0.8936300650002522	114.384896	false	1.761017	0.8801252600001135	115.933184
jbmc-regression/NullPointerException3.yml	false	false	1.900996	0.9251692990001175	114.839552	false	1.769879	0.9095099910000499	115.478528
jbmc-regression/NullPointerException4.yml	false	false	1.946757	0.9341079529995113	114.827264	false	1.7462	0.8904457369999363	114.741248
jbmc-regression/RegexMatches01.yml	true	true	1.867197	0.9093693340000755	114.675712	true	1.860757	0.9115519449997009	115.167232
jbmc-regression/RegexMatches02.yml	false	true	1.915214	0.923293484000169	116.305920	true	1.884074	0.9771629269998812	117.518336
jbmc-regression/RegexSubstitution01.yml	true	true	2.031301	0.9518302690003111	116.817920	true	1.946665	0.9705894100002297	117.641216
jbmc-regression/RegexSubstitution02.yml	false	unknown	1.941084	0.9405326100004459	116.604928	unknown	1.883987	0.9382528410001214	117.551104
jbmc-regression/RegexSubstitution03.yml	true	true	1.906045	0.9346228629992765	116.674560	true	1.874152	0.946103156999925	117.608448
jbmc-regression/StaticCharMethods01.yml	true	true	1.909007	0.908217615000467	113.987584	true	1.772781	0.8962324270000863	114.802688
jbmc-regression/StaticCharMethods02.yml	false	false	2.111062	1.0106055070000366	170.958848	false	2.06645	1.0211647950000042	173.862912
jbmc-regression/StaticCharMethods03.yml	false	false	2.038756	1.008710666999832	169.340928	false	2.0402	1.0217539860000215	173.559808
jbmc-regression/StaticCharMethods04.yml	false	false	1.937944	0.9168724940000175	124.760064	false	1.877223	0.9231162129999575	125.558784
jbmc-regression/StaticCharMethods05.yml	false	unknown	2.035433	0.9695799780001835	117.047296	unknown	1.938991	0.9449489619996712	118.202368
jbmc-regression/StaticCharMethods06.yml	true	true	2.075818	1.0187102899999445	169.967616	true	1.990991	0.9800105380004425	172.896256
jbmc-regression/StringBuilderAppend01.yml	true	true	2.075458	0.9630514049995327	125.657088	true	1.866718	0.9373232929997357	117.174272
jbmc-regression/StringBuilderAppend02.yml	false	unknown	2.01581	0.9638704279996091	116.547584	unknown	1.909992	0.9490364340003907	117.354496
jbmc-regression/StringBuilderCapLen01.yml	true	true	1.950524	0.9156474659994274	116.633600	true	1.921786	0.9347136240003238	115.683328
jbmc-regression/StringBuilderCapLen02.yml	false	false	1.989654	0.9463837959992816	120.623104	false	1.888218	0.9410002340000574	128.385024
jbmc-regression/StringBuilderCapLen03.yml	false	unknown	1.937155	0.9409478519992263	116.002816	unknown	1.860378	0.9308920180001223	117.047296
jbmc-regression/StringBuilderCapLen04.yml	false	unknown	1.966958	0.9314304980007364	116.326400	unknown	1.839384	0.9605647840003257	117.211136
jbmc-regression/StringBuilderChars01.yml	true	true	2.023101	0.9662997059995178	115.503104	true	1.868657	0.9511798459998317	123.150336
jbmc-regression/StringBuilderChars02.yml	false	false	1.984518	0.9582700440005283	120.655872	false	1.826065	0.9384165739998025	120.008704
jbmc-regression/StringBuilderChars03.yml	false	unknown	2.01054	0.9652003250002963	116.723712	unknown	1.838862	0.9289604599998711	123.801600
jbmc-regression/StringBuilderChars04.yml	false	unknown	1.957928	0.9249312700003429	116.871168	unknown	1.841842	0.9097525689999202	117.137408
jbmc-regression/StringBuilderChars05.yml	false	unknown	1.872655	0.912930595999569	116.719616	unknown	1.857405	0.9202292060003856	117.465088
jbmc-regression/StringBuilderChars06.yml	false	unknown	1.969587	0.9562026389994571	116.756480	unknown	1.859977	0.9441776439998648	125.345792
jbmc-regression/StringBuilderConstructors01.yml	true	unknown	1.962436	0.9605743669999356	167.829504	unknown	2.092865	1.0345790549999947	175.894528
jbmc-regression/StringBuilderConstructors02.yml	false	unknown	1.955289	0.954527441999744	116.047872	unknown	1.782141	0.903848876000211	116.908032
jbmc-regression/StringBuilderInsertDelete01.yml	true	true	2.024107	0.9636108189997685	120.782848	true	1.899056	0.9328010930003074	129.323008
jbmc-regression/StringBuilderInsertDelete02.yml	false	unknown	2.103228	0.983252070999697	116.371456	unknown	1.846132	0.919153377999919	116.629504
jbmc-regression/StringBuilderInsertDelete03.yml	false	unknown	2.063875	0.96702292900045	125.054976	unknown	1.896186	0.9535186179996344	117.653504
jbmc-regression/StringCompare01.yml	true	true	1.964012	0.9365299170003709	114.888704	true	2.06423	1.0601577040001757	123.301888
jbmc-regression/StringCompare02.yml	false	unknown	1.938151	0.9381976199993005	116.699136	unknown	1.8353	0.9474707429999398	117.063680
jbmc-regression/StringCompare03.yml	false	unknown	1.878102	0.916836375999992	116.391936	unknown	1.757944	0.8920732080000562	116.674560
jbmc-regression/StringCompare04.yml	false	unknown	1.918873	0.9296068109997577	116.916224	unknown	1.831436	0.9128489039999295	117.325824
jbmc-regression/StringCompare05.yml	false	false	2.020939	0.9668051280004875	126.058496	false	1.841305	0.9286354720002237	116.744192
jbmc-regression/StringConcatenation01.yml	true	false	2.006593	0.9635522789994866	121.004032	false	1.852965	0.9278410489996531	119.406592
jbmc-regression/StringConcatenation02.yml	false	false	1.993013	0.9494955999998638	121.749504	false	1.842074	0.9062904450001952	119.095296
jbmc-regression/StringConcatenation03.yml	false	false	2.041351	0.9759940740004822	121.602048	false	1.864517	0.945972600999994	117.956608
jbmc-regression/StringConcatenation04.yml	false	false	2.042834	0.9560748080002668	121.028608	false	1.987027	0.967875102999642	119.508992
jbmc-regression/StringConstructors01.yml	true	true	1.981547	0.9409591539997564	115.859456	true	1.84869	0.9366269769998326	124.006400
jbmc-regression/StringConstructors02.yml	false	false	2.022395	0.9751536110006782	119.468032	false	1.870891	0.9456489929998497	119.091200
jbmc-regression/StringConstructors03.yml	false	false	2.019086	0.9747919390001698	120.541184	false	1.863049	0.9443869819997417	119.435264
jbmc-regression/StringConstructors04.yml	false	false	1.960739	0.9375094530005299	121.282560	false	1.824669	0.9277286550000099	120.111104
jbmc-regression/StringConstructors05.yml	false	false	2.018504	0.9551401859998805	122.204160	false	1.862035	0.9265545090001979	121.057280
jbmc-regression/StringContains01.yml	false	false	1.927474	0.937267817999782	120.594432	false	1.86482	0.9133120059996145	118.579200
jbmc-regression/StringContains02.yml	false	false	1.965006	0.938799083000049	120.262656	false	1.880094	0.9584873989997504	119.820288
jbmc-regression/StringIndexMethods01.yml	true	true	1.96182	0.9167680969994763	114.958336	true	1.777613	0.8731936819999646	114.155520
jbmc-regression/StringIndexMethods02.yml	false	false	2.04845	0.9919051070000933	170.033152	false	1.97714	1.0134389849999934	177.041408
jbmc-regression/StringIndexMethods03.yml	false	false	1.993816	0.9858428040006402	169.431040	false	1.938732	0.9943656800001008	173.346816
jbmc-regression/StringIndexMethods04.yml	false	false	2.113318	1.0304399639999247	170.577920	false	2.065314	1.0153080130003218	174.178304
jbmc-regression/StringIndexMethods05.yml	false	false	2.086207	0.9959419739998339	169.316352	false	2.011753	1.0211433129998113	173.867008
jbmc-regression/StringMiscellaneous01.yml	true	true	2.032732	0.9511436250004408	116.293632	true	1.848186	0.9285986820000289	116.027392
jbmc-regression/StringMiscellaneous02.yml	false	false	2.122885	1.0223533750004208	169.361408	false	1.962484	0.998698007999792	172.466176
jbmc-regression/StringMiscellaneous03.yml	false	false	2.122678	1.0356734570004846	171.130880	false	2.047886	1.0100787070000479	173.391872
jbmc-regression/StringMiscellaneous04.yml	true	true	2.009431	0.9583227340008307	114.446336	true	1.826595	0.9198636790001729	122.908672
jbmc-regression/StringStartEnd01.yml	true	true	2.020328	0.9629538919998595	115.486720	true	1.838376	0.9132668699999158	115.630080
jbmc-regression/StringStartEnd02.yml	false	false	2.010556	0.9569324040003266	121.163776	false	1.890174	0.9316903080002703	119.959552
jbmc-regression/StringStartEnd03.yml	false	false	2.036565	0.9648539820000224	121.233408	false	1.779301	0.9069666529999267	120.086528
jbmc-regression/StringValueOf01.yml	true	true	1.962194	0.9374715909998486	115.748864	true	1.900882	0.9365395509998962	116.264960
jbmc-regression/StringValueOf02.yml	false	false	2.034029	0.9607500479996816	116.068352	false	2.091934	1.0242991509999229	120.279040
jbmc-regression/StringValueOf03.yml	false	false	1.965286	0.9486189180006477	117.415936	false	1.82974	0.9087693769997713	119.189504
jbmc-regression/StringValueOf04.yml	false	false	2.017001	0.9566290820002905	120.737792	false	1.87449	0.9279043999999885	119.332864
jbmc-regression/StringValueOf05.yml	false	false	2.110046	1.0508599740005593	172.773376	false	1.9896	1.023783830999946	173.805568
jbmc-regression/StringValueOf06.yml	false	false	1.975154	0.9475691900006495	120.913920	false	1.874372	0.9116594100000839	119.885824
jbmc-regression/StringValueOf07.yml	false	unknown	1.959655	0.9318763379997108	116.727808	unknown	1.973627	0.9579028960001779	115.793920
jbmc-regression/StringValueOf08.yml	false	unknown	1.952369	0.9392917309996847	121.085952	unknown	2.003715	0.9994296609997946	118.788096
jbmc-regression/StringValueOf09.yml	false	unknown	2.013945	0.9696736839996447	120.160256	unknown	1.885728	0.9397477590000562	128.204800
jbmc-regression/StringValueOf10.yml	false	false	1.95845	0.9411987249995946	120.176640	false	1.847457	0.9181197800003247	119.619584
jbmc-regression/SubString01.yml	true	true	1.923081	0.9226253540000471	114.188288	true	1.732976	0.8683067269998901	115.732480
jbmc-regression/SubString02.yml	false	false	1.955179	0.944074584000191	121.204736	false	1.902593	0.9477920150002319	119.300096
jbmc-regression/SubString03.yml	false	false	2.063093	0.9897147900001073	121.184256	false	1.814857	0.9218839550003395	119.615488
jbmc-regression/TokenTest01.yml	true	true	1.997898	0.9318428149999818	122.863616	true	1.886477	0.9380269429998407	123.310080
jbmc-regression/TokenTest02.yml	false	unknown	1.897068	0.9242071459993895	116.695040	unknown	1.824333	0.919177863999721	117.268480
jbmc-regression/Validate01.yml	true	true	1.989423	0.9252130909999323	114.929664	true	1.754067	0.9069445430000087	115.261440
jbmc-regression/Validate02.yml	false	unknown	1.947154	0.9211365500004831	116.707328	unknown	1.923417	0.9269619649999186	116.162560
jbmc-regression/aastore_aaload1.yml	true	true	183.527352	183.26533456000016	208.306176	true	168.510936	168.261016638	209.547264
jbmc-regression/array1.yml	true	true	2.198198	1.0467286539997076	178.810880	true	2.323334	1.1223916439998902	184.815616
jbmc-regression/array2.yml	true	true	2.023695	0.9757823870004358	168.513536	true	1.990275	1.04254570699959	172.056576
jbmc-regression/arraylength1.yml	true	true	2.04942	0.9876293110000915	169.246720	true	1.977123	1.0151978569997482	173.002752
jbmc-regression/arrayread1.yml	true	true	2.165427	1.0379663610001444	173.137920	true	1.933735	0.9928786179998497	173.744128
jbmc-regression/assert1.yml	true	true	2.052317	0.9916660179997052	172.216320	true	1.983594	0.9807782900002167	172.474368
jbmc-regression/assert2.yml	false	false	2.131477	1.016026442999646	172.281856	false	2.057634	1.0415669010003512	176.779264
jbmc-regression/assert3.yml	false	false	2.062594	1.0079088760003287	171.683840	false	1.909967	0.9919438060001085	172.384256
jbmc-regression/assert4.yml	false	false	2.083211	0.9877148919995307	169.185280	false	2.031813	1.0404692540000724	172.199936
jbmc-regression/assert5.yml	true	true	2.005471	0.9722932739996395	169.066496	true	2.067754	1.0260345009996854	175.710208
jbmc-regression/assert6.yml	true	true	2.037382	0.9801436970001305	167.636992	true	1.934499	1.0058726110000862	172.277760
jbmc-regression/astore_aload1.yml	true	true	2.059823	0.9742547349997039	114.651136	true	1.946436	0.9502059299998109	122.114048
jbmc-regression/athrow1.yml	false	false	1.871331	0.8944100280004932	115.118080	false	1.790947	0.9158601470003305	122.822656
jbmc-regression/basic1.yml	true	true	1.977671	0.9200701159998061	115.118080	true	1.868338	0.9251323779999439	113.917952
jbmc-regression/bitwise1.yml	true	unknown	2.107306	1.0114670700004353	166.703104	unknown	1.981639	1.0348136769998746	170.598400
jbmc-regression/boolean1.yml	true	true	2.035365	0.9782703620003304	169.320448	true	2.086388	1.0367267339997852	171.503616
jbmc-regression/boolean2.yml	true	true	2.098762	1.0095763520002947	169.418752	true	1.992599	1.0193549949999579	171.556864
jbmc-regression/bug-test-gen-095.yml	false	false	2.030522	0.9734279750000496	120.152064	false	1.966651	0.9662889179999183	119.062528
jbmc-regression/bug-test-gen-119-2.yml	true	true	1.933	0.9357749280006828	114.663424	true	1.781038	0.9283228849999432	114.868224
jbmc-regression/bug-test-gen-119.yml	true	false	2.100779	1.008064018999903	172.531712	false	1.992251	0.989868633000242	173.662208
jbmc-regression/calc.yml	true	true	47.69473	46.793665131000125	191.111168	true	43.940931	43.11902593900004	191.770624
jbmc-regression/cast1.yml	true	unknown	1.988226	0.9755242900000667	168.095744	unknown	2.086554	1.0391417880000517	173.719552
jbmc-regression/catch1.yml	true	true	1.853651	0.9077534759999253	114.081792	true	1.79141	0.9148837170000661	115.159040
jbmc-regression/char1.yml	true	true	2.089551	1.012925813000038	174.231552	true	1.981655	1.0212589060001847	172.793856
jbmc-regression/charArray.yml	true	unknown	2.07589	0.9959331700001712	173.264896	unknown	1.989555	1.0377112719997967	173.195264
jbmc-regression/classtest1.yml	true	true	1.883465	0.8998336519998702	115.953664	true	1.793011	0.8864958700000898	120.930304
jbmc-regression/const1.yml	true	true	1.853774	0.8795687540005019	117.276672	true	1.754798	0.9058318920001511	117.653504
jbmc-regression/constructor1.yml	true	true	1.85948	0.9060703800005285	122.023936	true	1.873711	0.9416615569998612	114.204672
jbmc-regression/enum1.yml	true	true	1.918786	0.9533310340002572	115.007488	true	1.872916	0.9321861599996737	113.459200
jbmc-regression/exceptions1.yml	false	false	1.968451	0.9592118099999425	115.646464	false	1.816764	0.9417331380000178	115.822592
jbmc-regression/exceptions10.yml	false	false	1.913952	0.9154591859996799	114.876416	false	1.739209	0.8686356510002042	122.957824
jbmc-regression/exceptions11.yml	false	false	1.979935	0.9493230119996952	115.417088	false	1.920727	0.9487492439998277	124.604416
jbmc-regression/exceptions12.yml	false	false	1.927323	0.928945281999404	116.498432	false	1.861028	0.9375206689996958	123.293696
jbmc-regression/exceptions13.yml	false	false	1.94353	0.923980754000695	114.249728	false	1.939005	0.9742815590002465	115.703808
jbmc-regression/exceptions14.yml	true	true	1.956157	0.9321952840000449	115.085312	true	1.890487	0.9445475110001098	115.113984
jbmc-regression/exceptions15.yml	true	true	1.927805	0.9271060620003482	121.053184	true	1.749459	0.8909458929997527	117.796864
jbmc-regression/exceptions16.yml	false	false	1.945657	0.9356196349999664	116.670464	false	1.827054	0.8965212550001525	117.891072
jbmc-regression/exceptions18.yml	true	true	1.953956	0.9299536850003278	122.216448	true	1.89329	0.9489153670001542	122.773504
jbmc-regression/exceptions2.yml	false	false	1.950176	0.9259243910000805	122.458112	false	1.819743	0.9249353979998887	122.564608
jbmc-regression/exceptions3.yml	false	false	1.938654	0.9379433300000528	122.474496	false	1.871745	0.9158187449997968	116.027392
jbmc-regression/exceptions4.yml	true	true	1.922861	0.9239171949993761	115.527680	true	1.841669	0.9281466420002289	114.642944
jbmc-regression/exceptions5.yml	true	true	1.986904	0.9647839049994218	116.064256	true	1.837544	0.9290869759997804	123.346944
jbmc-regression/exceptions6.yml	false	false	1.941478	0.9425032439994538	114.475008	false	1.901728	0.9325512979999075	115.253248
jbmc-regression/exceptions7.yml	false	false	1.945921	0.9342213570007516	115.179520	false	1.858495	0.9360506379998697	115.662848
jbmc-regression/exceptions8.yml	false	false	1.881917	0.9206767599998784	115.310592	false	1.756138	0.902375013999972	115.593216
jbmc-regression/exceptions9.yml	true	true	1.852696	0.9164160210002592	114.597888	true	1.888942	0.9086150209996049	115.765248
jbmc-regression/fcmpx_dcmpx1.yml	true	true	1.888451	0.9158151969995743	116.609024	true	1.777337	0.8810948660002396	115.359744
jbmc-regression/iarith1.yml	true	true	1.888729	0.8998289720002504	114.704384	true	1.727383	0.8761775429998124	114.843648
