tool		SPF Sun Jun 22 08:28:51 PM IST 2025	SPF Sun Jun 22 08:28:51 PM IST 2025	SPF Sun Jun 22 08:28:51 PM IST 2025	SPF Sun Jun 22 08:28:51 PM IST 2025	SPF Sat Jun 14 11:29:35 PM IST 2025	SPF Sat Jun 14 11:29:35 PM IST 2025	SPF Sat Jun 14 11:29:35 PM IST 2025	SPF Sat Jun 14 11:29:35 PM IST 2025
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)	status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/StringConcatenation04.yml	false	false	3.439588	1.7914765209998222	118.931456	false	1.527617	0.7751142769993749	72.019968
jbmc-regression/StringConstructors01.yml	true	true	3.424089	1.744670398999915	117.043200	true	1.525128	0.7502011930009758	68.616192
jbmc-regression/StringConstructors02.yml	false	false	3.486604	1.7738384569993286	120.434688	false	1.629294	0.8153320609999355	72.720384
jbmc-regression/StringConstructors03.yml	false	false	3.349907	1.7172974179993616	118.489088	false	1.60886	0.8242355900001712	72.536064
jbmc-regression/StringConstructors04.yml	false	false	3.570146	1.791329585999847	123.789312	false	1.605317	0.807306589998916	72.949760
jbmc-regression/StringConstructors05.yml	false	false	3.641658	1.8120547429998624	124.526592	false	1.65235	0.8254902549997496	73.682944
jbmc-regression/StringContains01.yml	false	false	3.542686	1.7823923249998188	120.950784	false	1.581708	0.8031232089997502	72.212480
jbmc-regression/StringContains02.yml	false	false	3.550664	1.7575587920000544	121.667584	false	1.596974	0.8071113940022769	72.822784
jbmc-regression/StringIndexMethods01.yml	true	true	3.481121	1.7459402489994318	116.146176	true	1.525852	0.753812189999735	67.383296
jbmc-regression/StringIndexMethods02.yml	false	false	3.900988	1.9443818019999526	174.268416	false	1.561961	0.7895382450005854	94.920704
jbmc-regression/StringIndexMethods03.yml	false	false	3.951323	1.9670651300002646	173.924352	false	1.644031	0.8339089430010063	95.600640
jbmc-regression/StringIndexMethods04.yml	false	false	3.830541	1.9347972759996992	174.235648	false	1.599675	0.8254502700001467	95.588352
jbmc-regression/StringIndexMethods05.yml	false	false	3.845614	1.9214669259999937	174.338048	false	1.615964	0.8279892039972765	95.506432
jbmc-regression/StringMiscellaneous01.yml	true	true	3.49391	1.7198514120000254	118.173696	true	1.572328	0.7760957980026433	68.153344
jbmc-regression/StringMiscellaneous02.yml	false	false	3.900046	1.946576338000341	173.981696	false	1.616627	0.8292545690019324	94.953472
jbmc-regression/StringMiscellaneous03.yml	false	false	3.970146	1.9442940939998152	183.242752	false	1.650379	0.8298204809980234	95.330304
jbmc-regression/StringMiscellaneous04.yml	true	true	3.443609	1.7275122910004939	116.326400	true	1.595785	0.7951583220019529	68.005888
jbmc-regression/StringStartEnd01.yml	true	true	3.286968	1.65567779399953	114.864128	true	1.599062	0.793292531001498	67.874816
jbmc-regression/StringStartEnd02.yml	false	false	3.53224	1.7742052180001338	122.114048	false	1.668334	0.8337984169993433	72.876032
jbmc-regression/StringStartEnd03.yml	false	false	3.576702	1.7568119059997116	123.125760	false	1.618478	0.799443252999481	74.350592
jbmc-regression/StringValueOf01.yml	true	true	3.320859	1.698434556000393	118.657024	true	1.582332	0.7633287600001495	68.780032
jbmc-regression/StringValueOf02.yml	false	false	3.470226	1.7325452630002474	124.182528	false	1.574084	0.7811974130017916	71.032832
jbmc-regression/StringValueOf03.yml	false	false	3.432319	1.7199546880001435	122.912768	false	1.59599	0.7961922520007647	70.160384
jbmc-regression/StringValueOf04.yml	false	false	3.458279	1.7215361689995916	121.860096	false	1.523462	0.7676854160017683	72.200192
jbmc-regression/StringValueOf05.yml	false	false	3.848915	1.9049713419999534	175.267840	false	1.566452	0.7908336459986458	95.502336
jbmc-regression/StringValueOf06.yml	false	false	3.521064	1.7394321669999044	122.777600	false	1.688977	0.8418214530029218	81.866752
jbmc-regression/StringValueOf07.yml	false	unknown	3.416455	1.71968263799954	117.776384	unknown	1.587699	0.7909188859994174	68.886528
jbmc-regression/StringValueOf08.yml	false	unknown	3.511878	1.7583007299999736	120.819712	unknown	1.630582	0.8032917460004683	75.350016
jbmc-regression/StringValueOf09.yml	false	unknown	3.430156	1.7054474480000863	121.421824	unknown	1.569926	0.7794101990002673	72.237056
jbmc-regression/StringValueOf10.yml	false	false	3.527349	1.7628463929995632	121.155584	false	1.596601	0.7970396030032134	72.523776
jbmc-regression/SubString01.yml	true	true	3.256638	1.6671275340004286	115.924992	true	1.536379	0.7793302389982273	68.620288
jbmc-regression/SubString02.yml	false	false	3.504992	1.727973633000147	119.767040	false	1.529227	0.7699016639999172	72.585216
jbmc-regression/SubString03.yml	false	false	3.598299	1.76404031400034	121.442304	false	1.539598	0.7704445729978033	72.466432
jbmc-regression/TokenTest01.yml	true	true	3.42394	1.7074203339998348	115.953664	true	1.611626	0.7822610389994225	68.653056
jbmc-regression/TokenTest02.yml	false	unknown	3.413205	1.732606895000572	118.767616	unknown	1.551451	0.7719066769968776	69.230592
jbmc-regression/Validate01.yml	true	true	3.415274	1.7374237470003209	116.301824	true	1.594208	0.790382530001807	68.341760
jbmc-regression/Validate02.yml	false	unknown	3.491646	1.7265644029994291	118.784000	unknown	1.584112	0.7875519579974934	69.156864
jbmc-regression/aastore_aaload1.yml	true	true	211.399234	210.26130329400075	217.358336	true	197.150048	200.18563104299756	131.145728
jbmc-regression/array1.yml	true	true	2.231329	1.0722444869998071	184.631296	true	1.840337	0.9278425039992726	98.254848
jbmc-regression/array2.yml	true	true	3.03567	1.4300551790001919	172.625920	true	1.576998	0.8035750079980062	95.023104
jbmc-regression/arraylength1.yml	true	true	3.85892	1.8882932930000607	174.125056	true	1.657255	0.8252779159993224	94.957568
jbmc-regression/arrayread1.yml	true	true	3.777134	1.8722685849998015	175.206400	true	1.615204	0.831491046003066	95.862784
jbmc-regression/assert1.yml	true	true	3.70827	1.8384420970005522	172.507136	true	1.602343	0.806761888001347	95.141888
jbmc-regression/assert2.yml	false	false	3.741911	1.870514717000333	173.039616	false	1.542278	0.7803823729991564	95.170560
jbmc-regression/assert3.yml	false	false	3.760785	1.8908037139999578	173.686784	false	1.606641	0.8018371960024524	95.551488
jbmc-regression/assert4.yml	false	false	3.730883	1.8517964689999644	170.491904	false	1.643744	0.842285984002956	95.035392
jbmc-regression/assert5.yml	true	true	3.707941	1.8911695010001495	173.973504	true	1.569262	0.7711364320020948	95.629312
jbmc-regression/assert6.yml	true	true	3.844656	1.9006828929996118	173.748224	true	1.60238	0.8096943820019078	94.650368
jbmc-regression/astore_aload1.yml	true	true	3.662624	1.7896626429992466	113.811456	true	1.636998	0.8020654749998357	68.251648
jbmc-regression/athrow1.yml	false	false	3.324273	1.6819034580003063	116.887552	false	1.563649	0.7770838430005824	68.276224
jbmc-regression/basic1.yml	true	true	3.349949	1.6862667320001492	115.851264	true	1.541976	0.7697303630011447	67.313664
jbmc-regression/bitwise1.yml	true	unknown	3.664029	1.8448294809995787	171.773952	unknown	1.687276	0.8501926320022903	94.334976
jbmc-regression/boolean1.yml	true	true	3.734036	1.8618486669993217	172.802048	true	1.598611	0.8017341929989925	94.998528
jbmc-regression/boolean2.yml	true	true	3.680219	1.8611422919993856	173.576192	true	1.632365	0.8282811420031067	95.072256
jbmc-regression/bug-test-gen-095.yml	false	false	3.439926	1.7496524919997682	121.294848	false	1.584027	0.7949099159995967	72.183808
jbmc-regression/bug-test-gen-119-2.yml	true	true	3.34395	1.7097571059994152	114.782208	true	1.497239	0.7364414919975388	67.559424
jbmc-regression/bug-test-gen-119.yml	true	false	3.778874	1.881587314999706	174.964736	false	1.686735	0.8560995869993349	97.386496
jbmc-regression/calc.yml	true	true	87.374453	85.81492198900014	198.164480	true	48.781452	48.03233259400076	124.465152
jbmc-regression/cast1.yml	true	unknown	2.054351	1.0132367750002231	174.284800	unknown	1.661278	0.8178568000002997	95.322112
jbmc-regression/catch1.yml	true	true	2.516824	1.2108288620001986	116.297728	true	1.460286	0.7240671389990894	68.177920
jbmc-regression/char1.yml	true	true	3.740567	1.8708685110004808	174.018560	true	1.572253	0.7954354819994478	95.043584
jbmc-regression/charArray.yml	true	unknown	3.810027	1.926588534000075	172.863488	unknown	1.666867	0.841987864998373	95.363072
jbmc-regression/classtest1.yml	true	true	3.188969	1.6279561049996119	116.215808	true	1.50819	0.7503604919984355	68.546560
jbmc-regression/const1.yml	true	true	3.164264	1.6545748620001177	116.543488	true	1.574328	0.7827431540026737	67.747840
jbmc-regression/constructor1.yml	true	true	3.511066	1.6882440350000252	115.838976	true	1.541173	0.7682966719985416	68.878336
jbmc-regression/enum1.yml	true	true	3.504784	1.7485102609998648	115.191808	true	1.476611	0.7264667119998194	68.009984
jbmc-regression/exceptions1.yml	false	false	3.469404	1.7251629299998967	117.116928	false	1.474813	0.7270769280003151	68.268032
jbmc-regression/exceptions10.yml	false	false	3.306394	1.6936545640000986	117.346304	false	1.614102	0.8068343650011229	72.118272
jbmc-regression/exceptions11.yml	false	false	3.448497	1.7011865430004036	115.380224	false	1.445178	0.7077804649998143	67.948544
jbmc-regression/exceptions12.yml	false	false	3.366323	1.6861923779997596	116.240384	false	1.584738	0.7784068360015226	68.599808
jbmc-regression/exceptions13.yml	false	false	3.473139	1.7423978460001308	116.084736	false	1.498152	0.7297739989990077	68.378624
jbmc-regression/exceptions14.yml	true	true	3.374635	1.6838825759996325	116.543488	true	1.523957	0.746046195999952	68.431872
jbmc-regression/exceptions15.yml	true	true	3.405586	1.715277842999967	115.138560	true	1.489027	0.7376848239982792	67.792896
jbmc-regression/exceptions16.yml	false	false	3.490999	1.7428869499999564	119.607296	false	1.529927	0.7551724829972954	69.525504
jbmc-regression/exceptions18.yml	true	true	3.081121	1.6273470270007238	115.965952	true	1.508457	0.7620860470015032	69.885952
jbmc-regression/exceptions2.yml	false	false	3.436315	1.75152653799978	116.404224	false	1.502017	0.7605425510009809	68.067328
jbmc-regression/exceptions3.yml	false	false	3.42848	1.7104354279999825	116.170752	false	1.604213	0.7839296599995578	70.381568
jbmc-regression/exceptions4.yml	true	true	3.421027	1.7165861510002287	116.076544	true	1.513284	0.7485399060024065	68.333568
jbmc-regression/exceptions5.yml	true	true	3.567041	1.7604311639997832	117.391360	true	1.562534	0.7903069579988369	69.005312
jbmc-regression/exceptions6.yml	false	false	3.415599	1.6940737649993025	117.465088	false	1.560335	0.785483446001308	69.099520
jbmc-regression/exceptions7.yml	false	false	3.468052	1.7209276680005132	125.837312	false	1.479195	0.724109648999729	68.628480
jbmc-regression/exceptions8.yml	false	false	3.302256	1.6668709040004615	116.871168	false	1.55865	0.7656405980014824	68.698112
jbmc-regression/exceptions9.yml	true	true	3.342082	1.6880111020000186	116.645888	true	1.528392	0.7492405299999518	68.685824
jbmc-regression/fcmpx_dcmpx1.yml	true	true	3.292001	1.6675685119998889	115.720192	true	1.516	0.7618705730019428	67.821568
jbmc-regression/iarith1.yml	true	true	3.323761	1.6813496519998807	114.049024	true	1.524988	0.7593510749975394	67.919872
jbmc-regression/iarith2.yml	true	true	3.295451	1.6827760589994796	115.683328	true	1.437918	0.7134719960013172	67.416064
jbmc-regression/if_acmp1.yml	true	true	3.356861	1.6865112779996707	116.445184	true	1.433703	0.7074971030015149	67.608576
jbmc-regression/if_expr1.yml	true	true	3.617237	1.8751435819995095	172.961792	true	1.580601	0.7702536350006994	94.687232
jbmc-regression/if_icmp1.yml	true	true	3.705204	1.8687889029997677	173.346816	true	1.58981	0.7825754490004329	94.785536
jbmc-regression/ifxx1.yml	true	true	3.317938	1.6741120579999915	114.843648	true	1.463565	0.7231771490005485	67.919872
jbmc-regression/instanceof1.yml	true	true	3.217486	1.6832819139999629	115.986432	true	1.434862	0.7151645020021533	68.116480
